SMM-A10-24G-单卡-全国-包月-零售(元/卡·时),,,,SMM-910B-64G-整机-全国-包月-零售(元/卡·时),,,,SMM-910B-64G-整机-西部-包月(元/卡·时),,,,SMM-910B-64G-整机-成渝-包月(元/卡·时),,,,SMM-910B-64G-整机-京津冀-包月(元/卡·时),,,,SMM-PRO6000-96G-单卡-全国-短期-零售(元/卡·时),,,,SMM-A100-40G-单卡-全国-包月-零售(元/卡·时),,,,SMM-A100-40G-单卡-全国-短期-零售(元/卡·时),,,,SMM-A100-40G-整机-全国-包月-零售(元/卡·时),,,,SMM-A100-40G-整机-成渝-包月(元/卡·时),,,,SMM-A100-80G-整机-全国-包月-零售(元/卡·时),,,,SMM-A100-80G-整机-成渝-包月(元/卡·时),,,,SMM-A100-80G-整机-京津冀-包月(元/卡·时),,,,SMM-A100-80G-整机-珠三角-包月(元/卡·时),,,,SMM-A100-80G-单卡-全国-包月-零售(元/卡·时),,,,SMM-A100-80G-单卡-全国-短期-零售(元/卡·时),,,,SMM-A100-80G-整机-长三角-包月(元/卡·时),,,,SMM-A800-80G-整机-全国-包月-零售(元/卡·时),,,,SMM-A800-80G-整机-成渝-包月(元/卡·时),,,,SMM-A800-80G-单卡-全国-包月-零售(元/卡·时),,,,SMM-A800-80G-单卡-全国-短期-零售(元/卡·时),,,,SMM-A800-80G-整机-京津冀-包月(元/卡·时),,,,SMM-A800-40G-整机-长三角-包月(元/卡·时),,,,SMM-A800-80G-整机-长三角-短期-零售(元/卡·时),,,,SMM-A800-80G-整机-全国-短期-零售(元/卡·时),,,,SMM-A800-80G-整机-长三角-包月(元/卡·时),,,,SMM-H20-96G-单卡-全国-短期-零售(元/卡·时),,,,SMM-H20-141G-整机-成渝-包月(元/卡·时),,,,SMM-H20-96G-整机-京津冀-包月(元/卡·时),,,,SMM-H100-80G-单卡-全国-短期-零售(元/卡·时),,,,SMM-H100-80G-整机-长三角-包月(元/卡·时),,,,SMM-H100-80G-整机-西部-包月(元/卡·时),,,,SMM-H800-80G-单卡-全国-短期-零售(元/卡·时),,,,SMM-H800-80G-整机-京津冀-包月(元/卡·时),,,,,SMM-5090-32G-单卡-全国-包月-零售(元/卡·时),,,SMM-5090-32G-单卡-全国-短期-零售(元/卡·时),,,,SMM-5090-32G-整机-珠三角-短期-零售(元/卡·时),,,,SMM-5090-32G-单卡-西部-短期-零售(元/卡·时),,,,SMM-5090-32G-整机-全国-包月-零售(元/卡·时),,,,SMM-5090-32G-单卡-京津冀-短期-零售(元/卡·时),,,,SMM-5090-32G-整机-全国-短期-零售(元/卡·时),,,,SMM-4090D-24G-单卡-全国-短期-零售(元/卡·时),,,,SMM-4090-48G-单卡-长三角-短期-零售(元/卡·时),,,,SMM-4090-48G-整机-西部-短期-零售(元/卡·时),,,,SMM-4090-24G-单卡-西部-包月-零售(元/卡·时),,,,SMM-4090-24G-整机-西部-包月-零售(元/卡·时),,,,SMM-4090-24G-单卡-西部-短期-零售(元/卡·时),,,,SMM-4090-24G-整机-全国-短期-零售(元/卡·时),,,,SMM-4090-24G-单卡-成渝-短期-零售(元/卡·时),,,,SMM-4090-24G-单卡-全国-包月-零售(元/卡·时),,,,SMM-4090-24G-整机-全国-包月-零售(元/卡·时),,,,SMM-4090-24G-单卡-京津冀-短期-零售(元/卡·时),,,,SMM-4090-24G-单卡-全国-短期-零售(元/卡·时),,,,SMM-4090-24G-整机-珠三角-包月(元/卡·时),,,,SMM-4090-24G-单卡-长三角-短期-零售(元/卡·时),,,,SMM-4090-24G-整机-西部-短期-零售(元/卡·时),,,,SMM-4090-24G-整机-长三角-包月(元/卡·时),,,,
最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价,最高价,日均价,涨跌,最低价
2026-07-08,4.08,6.18,5.7,0,3.39,33.68,3.7,0,1.74,3.04,2.39,-0.65,3.47,3.65,3.56,0,2.95,3.82,3.39,-0.09,5.83,7.97,6.04,0,2.21,12.73,3.07,0,2.66,3.49,3.14,0,2.43,13.2,3.21,0,2.08,2.08,2.08,0,4.65,12.04,6.08,0,6.08,6.6,6.34,0,5.03,5.03,5.03,0,5.21,6.34,5.78,0,5.56,12.04,7.52,-1.44,6.54,16.16,7.49,0,4.51,6.6,5.56,0,5.03,6.12,5.89,0,6.08,6.08,6.08,0,4,7,4.86,0,4.76,7.8,6.23,0,5.73,5.73,5.73,0,2.86,2.86,2.86,0,6.08,6.8,6.4,0,6.06,6.99,6.4,0,5.21,5.21,5.21,0,6.2,7.98,7.2,0,7.29,7.47,7.38,0,6.77,7.29,7.03,0,11.98,17.88,15.29,0,12.5,12.67,12.59,0,12.67,12.76,12.72,0,8.69,25,15,0,12.67,12.67,12.67,0,2.08,3.47,2.38,0,2.56,3.32,2.89,-0.04,2.38,2.6,2.47,0,2.56,4.5,2.93,0,1.78,3.47,2.35,-0.04,2.56,3.04,2.89,0,1.99,2.98,2.47,0,1.75,1.98,1.88,0,2.2,3.42,2.59,0,2.78,2.99,2.84,0.29,1.46,2.29,1.61,-0.05,1.04,2.29,1.75,0,1.8,2.08,1.93,-0.05,1.49,3.6,1.95,-0.04,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.48,2.3,1.59,-0.16,1.86,2.29,1.98,0,1.42,2.19,1.93,-0.03,1.18,1.53,1.36,0,1.24,1.89,1.65,0,1.81,3.95,1.88,0,1.18,1.25,1.22,0
2026-07-07,4.08,6.18,5.7,0,3.39,33.68,3.7,-1.8,3.04,3.04,3.04,0,3.47,3.65,3.56,0,3.13,3.82,3.48,0,5.83,7.97,6.04,-0.63,2.21,12.73,3.07,0.85,2.66,3.49,3.14,0.02,2.43,13.2,3.21,0,2.08,2.08,2.08,0,4.65,12.04,6.08,0.52,6.08,6.6,6.34,0,5.03,5.03,5.03,0,5.21,6.34,5.78,-0.57,5.56,13.19,8.96,2.88,6.54,16.16,7.49,-0.03,4.51,6.6,5.56,0,5.03,6.12,5.89,0,6.08,6.08,6.08,0,4,7,4.86,0,4.76,7.8,6.23,0.4,5.73,5.73,5.73,0,2.86,2.86,2.86,0,6.08,6.8,6.4,0,6.06,6.99,6.4,0,5.21,5.21,5.21,0,6.2,7.98,7.2,0,7.29,7.47,7.38,0,6.77,7.29,7.03,0,11.98,17.88,15.29,0,12.5,12.67,12.59,0,12.67,12.76,12.72,0,8.69,25,15,1.12,12.67,12.67,12.67,0,2.08,3.47,2.38,-0.19,2.28,3.25,2.93,0.07,2.38,2.6,2.47,-0.08,2.56,4.5,2.93,0.1,1.78,3.47,2.39,0,2.56,3.04,2.89,0,1.99,2.98,2.47,-0.08,1.75,1.98,1.88,0,2.2,3.42,2.59,0.06,2.37,2.99,2.55,-0.29,1.46,2.29,1.66,0.05,1.04,2.29,1.75,0.19,1.8,2.21,1.98,0,1.49,3.6,1.99,0.18,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.35,2.3,1.75,0.16,1.86,2.29,1.98,0,1.42,2.21,1.96,0.03,1.18,1.53,1.36,0,1.24,1.89,1.65,0,1.81,3.95,1.88,0.07,1.18,1.25,1.22,0
2026-07-06,4.08,6.18,5.7,0,3.39,33.68,5.5,1.8,3.04,3.04,3.04,0,3.47,3.65,3.56,0,3.13,3.82,3.48,0,5.83,7.97,6.67,0.63,2.21,12.73,2.22,-0.85,2.66,3.49,3.12,-0.02,2.43,13.2,3.21,0,2.08,2.08,2.08,0,4.65,12.04,5.56,-0.52,6.08,6.6,6.34,0,5.03,5.03,5.03,0,6.34,6.34,6.34,0,5.56,13.19,6.08,-2.88,6.54,16.16,7.52,0.03,4.51,6.6,5.56,0.13,5.03,6.12,5.89,0,6.08,6.08,6.08,0,4,7,4.86,-0.81,4.76,7.2,5.83,-0.44,5.73,5.73,5.73,0,2.86,2.86,2.86,0,6.08,6.8,6.4,0,6.06,6.99,6.4,0,5.21,5.21,5.21,0,6.2,7.98,7.2,0,7.29,7.47,7.38,0.09,6.77,7.29,7.03,0,11.98,17.88,15.29,0,12.5,12.67,12.59,-0.09,12.67,12.76,12.72,0.26,8.69,25,13.88,1.88,12.67,12.67,12.67,0,2.08,3.47,2.57,0.19,2.28,3.25,2.86,-0.07,2.38,2.6,2.55,0.05,2.56,4.5,2.83,-0.1,2.08,3.47,2.39,0,2.56,3.04,2.89,0,2.38,2.98,2.55,-0.05,1.75,1.98,1.88,0,2.2,3.42,2.53,0,2.37,2.99,2.84,0.29,1.46,2.29,1.61,-0.05,1.04,2.29,1.56,-0.11,1.8,2.21,1.98,0,1.49,3.6,1.81,-0.14,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.48,2.29,1.59,-0.08,1.86,2.29,1.98,0,1.42,2.21,1.93,-0.03,1.18,1.53,1.36,0,1.24,1.89,1.65,0,1.72,3.95,1.81,-0.07,1.18,1.25,1.22,0
2026-07-03,4.08,6.18,5.7,0,3.39,33.68,3.7,0,3.04,3.04,3.04,0,3.47,3.65,3.56,0,3.13,3.82,3.48,0,5.83,7.97,6.04,-0.95,2.21,12.73,3.07,0,2.66,3.49,3.14,0,2.43,13.2,3.21,0,2.08,2.08,2.08,0,4.65,12.04,6.08,0,6.08,6.6,6.34,0,5.03,5.03,5.03,0,6.34,6.34,6.34,0,5.56,13.19,8.96,0,6.54,16.16,7.49,0,4.51,6.34,5.43,0,5.03,6.12,5.89,0,6.08,6.08,6.08,0,4,7,5.67,0,4.76,7.2,6.27,0,5.73,5.73,5.73,0,2.86,2.86,2.86,0,6.08,6.8,6.4,0,6.06,6.99,6.4,0,5.21,5.21,5.21,0,6.2,7.98,7.2,0,7.29,7.29,7.29,0,6.77,7.29,7.03,0,11.98,17.88,15.29,0,12.67,12.67,12.67,0,12.15,12.76,12.46,-0.31,8.69,25,12,-3,12.67,12.67,12.67,0,2.08,3.47,2.38,0,2.28,3.25,2.93,0,2.42,2.6,2.5,0.03,2.56,4.5,2.93,0,2.08,3.47,2.39,0,2.56,3.04,2.89,0,2.42,4.5,2.6,0.1,1.75,1.98,1.88,0,2.2,3.42,2.53,0,2.37,2.99,2.55,0,1.46,2.29,1.66,0,1.04,2.29,1.67,0,1.8,2.21,1.98,0,1.49,3.6,1.95,0.07,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.48,2.3,1.67,0,1.86,2.29,1.98,0,1.42,2.21,1.96,0,1.18,1.53,1.36,0,1.24,1.89,1.65,0,1.72,3.95,1.88,0,1.18,1.25,1.22,0
2026-07-02,4.08,6.18,5.7,0,3.39,33.68,3.7,0,3.04,3.04,3.04,0,3.47,3.65,3.56,0,3.13,3.82,3.48,0,5.83,7.97,6.99,0,2.21,12.73,3.07,-4.41,2.66,3.49,3.14,0.02,2.43,13.2,3.21,0,2.08,2.08,2.08,0,4.65,12.04,6.08,0,6.08,6.6,6.34,0,5.03,5.03,5.03,0,6.34,6.34,6.34,0,5.56,13.19,8.96,0,6.54,16.16,7.49,0,4.51,6.34,5.43,0,5.03,6.12,5.89,0,6.08,6.08,6.08,0,4,7,5.67,0,4.76,7.2,6.27,0,5.73,5.73,5.73,0,2.86,2.86,2.86,0,6.08,6.8,6.4,0,6.06,6.99,6.4,0,5.21,5.21,5.21,0,6.2,7.98,7.2,0,7.29,7.29,7.29,0,6.77,7.29,7.03,0,11.98,17.88,15.29,0,12.67,12.67,12.67,0,12.76,12.76,12.76,0,8.69,25,15,0,12.67,12.67,12.67,0,2.08,3.47,2.38,0,2.28,3.25,2.93,0,2.38,2.6,2.47,0,2.56,4.5,2.93,0,2.08,3.47,2.39,0,2.56,3.04,2.89,0,2.38,2.98,2.5,-0.05,1.75,1.98,1.88,0,2.2,3.42,2.53,0,2.37,2.99,2.55,0.13,1.46,2.29,1.66,0,1.04,2.29,1.67,0.14,1.8,2.21,1.98,0,1.49,3.6,1.88,-0.51,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.48,2.29,1.67,0.08,1.86,2.29,1.98,0,1.42,2.21,1.96,0,1.18,1.53,1.36,0,1.24,1.89,1.65,0.23,1.72,3.95,1.88,-1.72,1.18,1.25,1.22,0
2026-07-01,4.08,6.18,5.7,0,3.39,33.68,3.7,0,3.04,3.04,3.04,0,3.47,3.65,3.56,0,3.13,3.82,3.48,0,5.83,7.97,6.99,-0.28,2.21,12.73,7.48,4.41,2.16,3.6,3.12,-0.02,2.43,13.2,3.21,0,2.08,2.08,2.08,0,4.65,12.04,6.08,0,6.08,6.6,6.34,0,5.03,5.03,5.03,0,6.34,6.34,6.34,0,5.56,13.19,8.96,0,6.54,16.16,7.49,0,4.51,6.34,5.43,0,5.03,6.12,5.89,0,6.08,6.08,6.08,0,4,7,5.67,0.81,4.76,7.2,6.27,0.04,5.73,5.73,5.73,0,2.86,2.86,2.86,0,6.08,6.8,6.4,0,6.06,6.99,6.4,0,5.21,5.21,5.21,0,6.2,7.98,7.2,0,7.29,7.29,7.29,0,6.77,7.29,7.03,0,11.98,17.88,15.29,0,12.67,12.67,12.67,0,12.76,12.76,12.76,0,8.69,25,15,0,12.67,12.67,12.67,0,2.08,3.47,2.38,0,2.28,3.25,2.93,0,2.38,2.6,2.47,0,2.56,4.5,2.93,0,2.08,3.47,2.39,0,2.56,3.04,2.89,0,2.25,3.43,2.55,-0.05,1.75,1.98,1.88,0,2.2,3.42,2.53,-0.16,2.37,2.55,2.42,-0.13,1.46,2.29,1.66,0,1.04,2.29,1.53,-0.13,1.8,2.21,1.98,0,1.49,3.95,2.39,0.4,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.35,2.3,1.59,-0.07,1.86,2.29,1.98,0,1.42,2.21,1.96,0,1.18,1.53,1.36,0,1.24,1.89,1.42,0,1.88,3.95,3.6,1.72,1.18,1.25,1.22,0
2026-06-30,4.08,6.18,5.7,0,3.39,33.68,3.7,0,3.04,3.04,3.04,0,3.47,3.65,3.56,0,3.13,3.82,3.48,0,5.83,7.97,7.27,1.23,2.21,12.73,3.07,0,2.66,3.49,3.14,0,2.43,13.2,3.21,0,2.08,2.08,2.08,0,4.65,12.04,6.08,0,6.08,6.6,6.34,0,5.03,5.03,5.03,0,6.34,6.34,6.34,0,5.56,13.19,8.96,0,6.54,16.16,7.49,-0.03,4.51,6.34,5.43,0,5.03,6.12,5.89,0,6.08,6.08,6.08,0,4,7,4.86,-0.81,4.76,7.8,6.23,-0.04,5.73,5.73,5.73,0,2.86,2.86,2.86,0,6.08,6.8,6.4,0,6.06,6.99,6.4,0,5.21,5.21,5.21,0,6.2,7.98,7.2,0,7.29,7.29,7.29,0,6.77,7.29,7.03,0,11.98,17.04,15.29,0,12.67,12.67,12.67,0,12.76,12.76,12.76,0,8.69,25,15,0,12.67,12.67,12.67,0,2.08,3.47,2.38,0,2.56,3.25,2.93,-0.04,2.38,2.6,2.47,0.02,2.56,4.5,2.93,0,2.08,3.47,2.39,-0.21,2.56,3.04,2.89,0,2.38,2.98,2.6,-0.14,1.75,1.98,1.88,0,2.2,3.42,2.69,0,2.37,2.99,2.55,-0.01,1.46,2.29,1.66,0,1.04,2.29,1.66,0,1.8,2.21,1.98,0,1.49,3.6,1.99,0.04,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.48,2.3,1.66,-0.01,1.86,2.29,1.98,0,1.42,2.21,1.96,0,1.18,1.53,1.36,0,1.24,1.89,1.42,-0.23,1.75,3.95,1.88,0.03,1.18,1.25,1.22,0.02
2026-06-29,4.08,6.18,5.7,0,3.39,33.68,3.7,0,3.04,3.04,3.04,0,3.47,3.65,3.56,0,3.13,3.82,3.48,0,5.83,7.97,6.04,0,2.21,12.73,3.07,-4.41,2.66,3.49,3.14,0.02,2.43,13.2,3.21,0,2.08,2.08,2.08,0,4.65,12.04,6.08,0,6.08,6.6,6.34,0,5.03,5.03,5.03,0,6.34,6.34,6.34,0,5.56,13.19,8.96,0,6.54,16.16,7.52,0,4.51,6.34,5.43,0,5.03,6.12,5.89,-0.23,6.08,6.08,6.08,0,4,7,5.67,0.81,4.76,7.2,6.27,0.04,5.73,5.73,5.73,0,2.86,2.86,2.86,0,6.08,6.8,6.4,-0.26,6.06,6.99,6.4,-0.26,5.21,5.21,5.21,0,6.2,7.98,7.2,0,7.29,7.29,7.29,0,6.77,7.29,7.03,0,11.98,17.04,15.29,0,12.67,12.67,12.67,0,12.76,12.76,12.76,0,8.69,25,15,0,12.67,12.67,12.67,0,2.08,3.47,2.38,0,2.56,3.25,2.97,0,2.38,2.55,2.45,-0.05,2.56,3.03,2.93,0,2.08,3.47,2.6,0.25,2.56,3.04,2.89,0,2.38,2.98,2.74,0.19,1.75,1.98,1.88,0,2.2,3.42,2.69,0.16,2.37,2.99,2.56,-0.28,1.46,2.29,1.66,0,1.04,2.29,1.66,-0.09,1.8,2.21,1.98,0,1.49,3.6,1.95,-0.04,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.48,2.29,1.67,-0.08,1.86,2.29,1.98,0,1.42,2.21,1.96,-0.02,1.18,1.53,1.36,0,1.24,1.89,1.65,0.23,1.72,3.95,1.85,-0.03,1.18,1.22,1.2,0
2026-06-26,4.08,6.18,5.7,0,3.39,33.68,3.7,0,-,-,-,-,-,-,-,-,-,-,-,-,5.83,7.97,6.04,0,2.21,12.73,7.48,4.41,2.16,3.6,3.12,-0.02,2.43,13.2,3.21,0,-,-,-,-,4.65,12.04,6.08,0,-,-,-,-,-,-,-,-,-,-,-,-,5.56,13.19,8.96,0,6.54,16.16,7.52,0,-,-,-,-,4.42,6.94,6.12,0,-,-,-,-,4,7,4.86,0,4.76,7.8,6.23,0,-,-,-,-,-,-,-,-,6.46,6.8,6.66,0.13,6.06,6.99,6.66,0.13,-,-,-,-,6.2,7.98,7.2,0,-,-,-,-,-,-,-,-,11.98,17.04,15.29,0,-,-,-,-,-,-,-,-,8.69,25,15,0,-,-,-,-,2.08,3.47,2.38,0,2.56,3.25,2.97,0,2.42,2.55,2.5,0,2.56,3.03,2.93,0,2.08,3.47,2.35,-0.25,2.56,3.04,2.89,0,2.25,4.5,2.55,-0.27,1.75,1.98,1.88,0,2.2,3.42,2.53,0,2.78,2.99,2.84,0,1.46,2.29,1.66,0,1.04,2.29,1.75,0.09,1.8,2.21,1.98,0.05,1.49,3.6,1.99,0,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.35,2.3,1.75,0.09,1.86,2.29,1.98,-0.17,1.38,2.21,1.98,0,-,-,-,-,1.24,1.89,1.42,0,1.81,3.95,1.88,0,-,-,-,-
2026-06-25,4.08,6.18,5.7,0,3.39,33.68,3.7,0,-,-,-,-,-,-,-,-,-,-,-,-,5.83,7.97,6.04,0,2.21,12.73,3.07,-4.41,2.66,3.49,3.14,0.02,2.43,13.2,3.21,0,-,-,-,-,4.65,12.04,6.08,0,-,-,-,-,-,-,-,-,-,-,-,-,5.56,13.19,8.96,0,6.54,16.16,7.52,0,-,-,-,-,5.03,6.13,6.12,0,-,-,-,-,4,7,4.86,0,4.76,7.8,6.23,0,-,-,-,-,-,-,-,-,6.33,6.8,6.53,-0.13,6.06,6.99,6.53,-0.13,-,-,-,-,6.2,7.98,7.2,0,-,-,-,-,-,-,-,-,11.98,17.04,15.29,0,-,-,-,-,-,-,-,-,8.69,25,15,0,-,-,-,-,2.08,3.47,2.38,0,2.56,3.25,2.97,0,2.42,2.55,2.5,0,2.56,3.03,2.93,0,2.08,3.47,2.6,0,2.56,3.04,2.89,0,2.25,3.43,2.82,0,1.75,1.98,1.88,0,2.2,3.42,2.53,0,2.78,2.99,2.84,0.15,1.46,2.29,1.66,0,1.04,2.29,1.66,-0.09,1.8,2.21,1.93,0,1.49,3.6,1.99,0,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.48,2.3,1.66,-0.09,1.98,2.29,2.15,0.17,1.38,2.21,1.98,0.02,-,-,-,-,1.24,1.89,1.42,-0.23,1.75,3.95,1.88,0,-,-,-,-
2026-06-24,4.08,6.18,5.7,0,3.39,33.68,3.7,0,-,-,-,-,-,-,-,-,-,-,-,-,5.83,7.97,6.04,0,2.21,12.73,7.48,0,2.16,3.6,3.12,0,2.43,13.2,3.21,0,-,-,-,-,4.65,12.04,6.08,0,-,-,-,-,-,-,-,-,-,-,-,-,5.56,13.19,8.96,0,6.54,16.16,7.52,0,-,-,-,-,4.42,6.94,6.12,0,-,-,-,-,4,7,4.86,0,4.76,7.8,6.23,0,-,-,-,-,-,-,-,-,6.46,6.8,6.66,0,6.06,6.99,6.66,0,-,-,-,-,6.2,7.98,7.2,0,-,-,-,-,-,-,-,-,11.98,17.04,15.29,0,-,-,-,-,-,-,-,-,8.69,25,15,0,-,-,-,-,2.08,3.47,2.38,0,2.56,3.25,2.97,0,2.42,2.55,2.5,0,2.56,3.03,2.93,0,2.08,3.47,2.6,0,2.56,3.04,2.89,0,2.25,3.43,2.82,0,1.75,1.98,1.88,0,2.2,3.42,2.53,0,2.42,2.99,2.69,0,1.46,2.29,1.66,0,1.04,2.29,1.75,0,1.8,2.21,1.93,0,1.49,3.6,1.99,0,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.35,2.3,1.75,0,1.86,2.29,1.98,0,1.42,2.21,1.96,0,-,-,-,-,1.24,1.89,1.65,0,1.81,3.95,1.88,0,-,-,-,-
2026-06-23,4.08,6.18,5.7,0,3.39,33.68,3.7,0,-,-,-,-,-,-,-,-,-,-,-,-,5.83,7.97,6.04,0,2.21,12.73,7.48,0,2.16,3.6,3.12,0,2.43,13.2,3.21,0,-,-,-,-,4.65,12.04,6.08,0,-,-,-,-,-,-,-,-,-,-,-,-,5.56,13.19,8.96,0,6.54,16.16,7.52,0,-,-,-,-,4.42,6.94,6.12,0,-,-,-,-,4,7,4.86,0,4.76,7.8,6.23,0,-,-,-,-,-,-,-,-,6.46,6.8,6.66,0.13,6.06,6.99,6.66,0.13,-,-,-,-,6.2,7.98,7.2,0,-,-,-,-,-,-,-,-,11.98,17.04,15.29,0,-,-,-,-,-,-,-,-,8.69,25,15,0,-,-,-,-,2.08,3.47,2.38,0,2.56,3.25,2.97,0,2.42,2.55,2.5,0,2.56,3.03,2.93,0,2.08,3.47,2.6,-0.08,2.56,3.04,2.89,0,2.25,3.43,2.82,-0.06,1.75,1.98,1.88,0,2.2,3.42,2.53,0,2.42,2.99,2.69,0.13,1.46,2.29,1.66,0,1.04,2.29,1.75,0.08,1.8,2.21,1.93,0,1.49,3.6,1.99,0.04,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.35,2.3,1.75,0.08,1.86,2.29,1.98,0,1.42,2.21,1.96,0.03,-,-,-,-,1.24,1.89,1.65,0,1.81,3.95,1.88,0,-,-,-,-
2026-06-22,4.08,6.18,5.7,0,3.39,33.68,3.7,-22.34,-,-,-,-,-,-,-,-,-,-,-,-,5.83,7.97,6.04,0,2.21,12.73,7.48,4.41,2.16,3.6,3.12,0,2.43,13.2,3.21,0,-,-,-,-,4.65,12.04,6.08,0.52,-,-,-,-,-,-,-,-,-,-,-,-,5.56,13.19,8.96,1.44,6.54,16.16,7.52,0,-,-,-,-,5.03,6.13,6.12,0,-,-,-,-,4,7,4.86,0,4.76,7.8,6.23,0,-,-,-,-,-,-,-,-,6.33,6.8,6.53,0,6.06,6.99,6.53,0,-,-,-,-,6.2,7.98,7.2,0,-,-,-,-,-,-,-,-,11.98,17.04,15.29,-0.4,-,-,-,-,-,-,-,-,8.69,25,15,3,-,-,-,-,2.08,3.47,2.38,0,2.56,3.25,2.97,0,2.42,2.55,2.5,0,2.56,3.03,2.93,0,2.08,3.47,2.68,0.08,2.56,3.04,2.89,0,2.25,4.5,2.88,0.06,1.75,1.98,1.88,0,2.2,3.42,2.53,-0.16,2.37,2.99,2.56,-0.13,1.46,2.29,1.66,0,1.04,2.29,1.67,0.14,1.8,2.21,1.93,0,1.49,3.6,1.95,-0.44,1.93,2.86,2.04,0,1.46,2.29,1.66,0,1.48,2.3,1.67,0.11,1.86,2.29,1.98,0,1.42,2.21,1.93,-0.03,-,-,-,-,1.24,1.89,1.65,0.23,1.72,3.95,1.88,-1.72,-,-,-,-
2026-06-20,4.08,6.18,5.7,0,4.34,33.68,26.04,0,-,-,-,-,-,-,-,-,-,-,-,-,5.83,7.97,6.04,0,2.21,12.73,3.07,0,2.66,3.49,3.12,0,2.34,13.2,3.21,0,-,-,-,-,4.65,6.08,5.56,0,-,-,-,-,-,-,-,-,-,-,-,-,5.56,12.04,7.52,0,6.54,16.16,7.52,0,-,-,-,-,4.42,6.13,6.12,0,-,-,-,-,4,7,4.86,0,4.76,7.8,6.23,0,-,-,-,-,-,-,-,-,6.33,6.8,6.53,0,6.06,6.99,6.53,0,-,-,-,-,6.88,7.98,7.2,0,-,-,-,-,-,-,-,-,11.98,17.04,15.69,0,-,-,-,-,-,-,-,-,8.69,25,12,0,-,-,-,-,2.08,3.47,2.38,0,2.56,3.25,2.97,0,2.42,2.55,2.5,0,2.56,3.03,2.93,0,2.08,3.47,2.6,0,2.56,3.04,2.89,0,2.25,3.43,2.82,0,1.75,1.98,1.88,0,2.2,3.42,2.69,0,2.42,2.99,2.69,0,1.46,2.29,1.66,0,1.04,2.29,1.53,0,1.8,2.21,1.93,0,1.48,3.95,2.39,0,1.93,2.19,2.04,0,1.46,2.29,1.66,0,1.3,2.3,1.56,0,1.86,2.29,1.98,0,1.38,2.21,1.96,0,-,-,-,-,1.24,1.89,1.42,0,1.88,3.95,3.6,0,-,-,-,-
