bootstrap_id,phi,kappa,theta_log,long_run_price,sigma,half_life_days
12118,0.9434935462977698,21.230500344638024,0.9830913958074777,2.6727058756565265,0.5841647555626132,11.91675734426473
12119,0.8346163835696535,65.98582440879903,0.9816448746032261,2.6688425448033044,0.6120551959621547,3.834137455599378
12120,0.926201740580108,27.982070068454522,1.0009476613419774,2.72085906004297,0.5422829096485979,9.041458344055723
12121,0.8374369195729741,64.75440838185133,0.9792174375544842,2.662371954185789,0.5926152030692562,3.9070501488094482
12122,0.9255738677211853,28.229587749605237,0.997371694720491,2.7111467346878557,0.5824208904303319,8.962182627265536
12123,0.8569424398999795,56.35035245870898,0.9750403927802489,2.6512743011599835,0.6544791627642784,4.489745136727692
12124,0.9063731444175588,35.88103247050952,1.0545308062160792,2.8706279570844613,0.6483650825458432,7.051043503620435
12125,0.900788528213405,38.13693622734843,1.0183601121139623,2.7686507623102057,0.6332071988547472,6.633955055963614
12126,0.8327420004817004,66.80646395677346,0.9787460891213776,2.661117345039092,0.7049594077209961,3.7870395455757193
12127,0.903076965099739,37.210836232959686,1.0061960743249392,2.735176791877185,0.5960857466889448,6.79906034146809
12128,0.9002043241333623,38.373732832528425,1.0821426468055935,2.950995723546077,0.798309837892477,6.593018250492419
12129,0.8288517901644403,68.51558127320418,0.9786356016542727,2.6608233411661404,0.6766064289841722,3.69257205737705
12130,0.9362301898747054,24.051274736216143,1.0079296551520018,2.7399225543150587,0.6279929501645342,10.519139782783212
12131,0.854098837556059,57.56355032221598,0.9909343428014845,2.6937501829906556,0.5838194873359416,4.395120166984178
12132,0.8778623885476255,47.54688212971621,0.9847324761176409,2.677095601605154,0.6679966016615105,5.321037039067152
12133,0.881990588701711,45.83447110505188,0.9441155162097515,2.5705387729338334,0.5989639835611948,5.519835067465074
12134,0.863947579681505,53.378762044516215,0.9904118327366878,2.692343039063442,0.6479873687726119,4.739688805322743
12135,0.9344992223254271,24.7267367583289,1.013978730436532,2.7565467820305645,0.5908534185632515,10.231787695121577
12136,0.8847859454706771,44.67947945521621,1.0072898249805426,2.7381700299161276,0.5833684265413626,5.662526152704385
12137,0.9260717240456791,28.033310920359803,0.9995034524211357,2.7169324072520955,0.6284281689022272,9.024931861353352
12138,0.8600372172389666,55.034559406267974,1.0224090838129913,2.7798836764207713,0.5969057993181106,4.597088150315338
12139,0.8125836372972564,75.75079763036396,1.0059598116968074,2.7345306481527443,0.607249484075934,3.3398819394473014
12140,0.9534936534706333,17.382216149565178,1.0061916853435238,2.735164787263422,0.736648157960421,14.555032495710215
12141,0.9139498859333218,32.84253152541274,0.9601251212435854,2.612023272578072,0.5696922062480851,7.703386710875679
12142,0.8268441282283409,69.40076430432889,1.0568109876735072,2.877180977922462,0.6621090042564572,3.645474562714566
12143,0.6836038086378889,138.83751605461737,0.9695870924951092,2.6368554571334673,0.5754676097129094,1.822264817852638
12144,0.8570965457361617,56.28471961041392,0.9874561069968909,2.6843969604420277,0.6612012047540732,4.494980567648945
12145,0.8524107884810154,58.285653618851605,0.9613886623776638,2.615325757399475,0.5785746326932854,4.340668847240163
12146,0.8112225552553893,76.36268723136098,0.9916080897042828,2.6955657003642846,0.7230161720229648,3.313119667172705
12147,0.9482562885021288,19.392620361165108,1.0239173460528546,2.7840796335075133,0.5328236024928477,13.046133848472858
12148,0.8767726023022524,48.000277887560706,0.983344191091244,2.673381608504227,0.6066159227160648,5.270776171275974
12149,0.9084602656315115,35.041506842733995,0.9985302270186801,2.7142895058945777,0.5809306590904381,7.219972646719683
12150,0.9374787656164567,23.564827562167764,1.003159441571755,2.7268836624121757,0.49772442365605885,10.736285688360297
12151,0.8795217438028303,46.85760215160116,1.0247377289417186,2.786364581938222,0.5892385593932169,5.399310022007494
12152,0.8686617931943555,51.392518399152976,0.9553438181201237,2.59956420656736,0.6817285483326853,4.922870658709534
12153,0.9359021640852773,24.179181733938034,0.9281744914182424,2.529886629897549,0.5994361831137965,10.463493913413522
12154,0.8689821427996511,51.25793661880599,0.9639582282160546,2.6220546505865965,0.6262921006214767,4.935796046295736
12155,0.7562827991516105,101.95906342648239,0.9947323127238595,2.704000417884688,0.69717180347832,2.4813754893580877
12156,0.8520756852521645,58.42917212954831,0.9846367848321643,2.676839439142146,0.6096133795856482,4.330006941454432
12157,0.8883983570407249,43.19228825311339,0.9727585044509149,2.64523128663863,0.6672976269403877,5.85749751024463
12158,0.8722256042882678,49.8981163278364,1.0076327720520009,2.7391092383492275,0.6303236270462624,5.070306046066933
12159,0.8140285786077359,75.10232873053279,0.9889055303895408,2.68829060928285,0.6765381489691524,3.368720054102978
12160,0.7424337194247839,108.70491285608433,1.087287781822433,2.9662181220444928,0.6775601364444669,2.327389942709654
12161,0.7818304542512472,89.83284091286106,0.965880396048393,2.6270995266865786,0.6563314017972971,2.816327729741864
12162,0.8796257961709087,46.814423153217106,0.9896414021096165,2.690269574360482,0.5943443501369375,5.40429004275777
12163,0.9622924190662733,14.029470172636888,0.9207421569295875,2.5111533684132192,0.6135183457434854,18.033376727071943
12164,0.8621449068994265,54.1411497031061,1.0451978148165488,2.8439610456448587,0.6153901585126145,4.672946959784738
12165,0.7560542948599921,102.06936167600047,1.040119849587588,2.829556115164067,0.7041015719516354,2.478694064017719
12166,0.9268607882715074,27.72244319266603,1.0414844764235478,2.8334200391802575,0.5154604199764453,9.126133621992986
12167,0.8167544151380248,73.88214031313619,1.040819639700122,2.8315369035435465,0.6695166111067578,3.424355599771343
12168,0.8810441507041702,46.22635209816564,1.0252197790974023,2.7877080732078086,0.615331254887386,5.473041012778068
12169,0.9301437892817236,26.431873819138332,0.9532523405934074,2.594132958096943,0.5619475275853737,9.571728536370097
12170,0.8355840560562812,65.56288056474347,0.9453939491408089,2.5738271358795783,0.6881572290766956,3.858871341910356
12171,0.9038813717718165,36.885860887692814,0.9777650755534291,2.6585080329122692,0.6616360050526664,6.858962074240066
