scenario_id,model_type,n_seeds,price_true,delta_true,price_abs_error_mean,price_abs_error_max_seed,price_error_mean,price_pred_sd_seed,delta_abs_error_mean,delta_abs_error_max_seed,delta_error_mean,delta_pred_sd_seed,split,S0_K,spot_K,fixed_avg_contrib_K,past_avg_K,t,tau,n_fix_past,n_fix_future,r,kappa_q,theta_q_log_K,sigma_q,kappa_p,theta_p_log_K,sigma_p,state_seed,pricing_seed,price_K,delta,price_se_rep,delta_se_rep,n_paths,n_replications,pricing_engine,compute_backend,compute_dtype,expected_final_avg_K_Q,expected_moneyness_Q,abs_expected_moneyness_Q,required_future_avg_K_for_strike,spot_minus_required_future_avg,nearest_tau_fixing_boundary,distance_to_fixing_boundary_years,distance_to_fixing_boundary_days
test_0001508,mlp,5,0.0238579530268907,0.0006680278456769,5.645420425297008e-05,0.0001396408125469,-5.092751156419832e-05,5.697003925138081e-05,0.0006634768939889,0.001280314404341,-0.000621884681127,0.0006129471371346,test,1.0677757020341232,1.0677154922187464,0.6042161520881001,1.0357991178653143,0.5945859957486391,0.4054140042513608,7,5,0.0545474487543106,65.73934636823833,0.0063933438463942,0.6814710409939289,32.66452619190628,0.0,0.6247403836973323,185117385426404,185546882156004,0.0238579530268907,0.0006680278456769,,,8192,1,rqmc,pytorch_cuda,float32,1.0243401417080271,0.0243401417080273,0.0243401417080273,0.9498812349885596,0.1178342572301867,0.4166666666666667,0.01125266241530587,4.1072217815866425
test_0001509,dml,5,1.6290738130919635e-05,1.5135341527638955e-05,1.0348230873060554e-05,2.478141958542346e-05,1.0348230873060554e-05,9.110425889956054e-06,3.396798722886826e-05,5.188134460201216e-05,-3.396798722886826e-05,2.0491926080498156e-05,test,0.8528000854188577,0.8949205880287626,0.1596159909661845,0.9576959457971072,0.1797980257775634,0.8202019742224366,2,10,0.0040229032188653,40.452991891652346,-0.0513589298376883,0.5854735986888409,32.66452619190628,0.0,0.6247403836973323,185117385426405,185546882156005,1.6290738130919635e-05,1.5135341527638955e-05,,,8192,1,rqmc,pytorch_cuda,float32,0.9526229320558168,-0.0473770679441832,0.0473770679441832,1.0084608108405786,-0.1135402228118159,0.8333333333333334,0.0131313591108968,4.7929460754773325
test_0001509,mlp,5,1.6290738130919635e-05,1.5135341527638955e-05,1.96911200309291e-05,3.3689330189413946e-05,-7.091890042562609e-06,2.3945606671995096e-05,0.0002256993298094,0.0005000744513485,-0.0001563270865776,0.0002498327709018,test,0.8528000854188577,0.8949205880287626,0.1596159909661845,0.9576959457971072,0.1797980257775634,0.8202019742224366,2,10,0.0040229032188653,40.452991891652346,-0.0513589298376883,0.5854735986888409,32.66452619190628,0.0,0.6247403836973323,185117385426405,185546882156005,1.6290738130919635e-05,1.5135341527638955e-05,,,8192,1,rqmc,pytorch_cuda,float32,0.9526229320558168,-0.0473770679441832,0.0473770679441832,1.0084608108405786,-0.1135402228118159,0.8333333333333334,0.0131313591108968,4.7929460754773325
test_0001510,dml,5,0.0002493900246918,3.326191654196009e-05,6.221366245467907e-05,0.0001874968458712,1.462743770034563e-05,0.0001050512354034,3.970611296056995e-05,6.791387505957367e-05,1.254056293674048e-05,4.613106376511103e-05,test,0.9682474735658616,1.0290421529950682,0.9230769354782484,1.0069930205217257,0.9242497617378832,0.0757502382621169,11,1,0.061372437775135,75.11630308069289,-0.1364140182558107,0.6050874556601048,32.66452619190628,0.0,0.6247403836973323,185117385426406,185546882156006,0.0002493900246918,3.326191654196009e-05,,,8192,1,rqmc,pytorch_cuda,float32,0.9959129746555282,-0.0040870253444718,0.0040870253444718,0.9230767742610188,0.1059653787340493,0.08333333333333333,0.0075830950712164336,2.7678297009939983
test_0001510,mlp,5,0.0002493900246918,3.326191654196009e-05,1.64358176767443e-05,5.9690669073184056e-05,-9.634521123574836e-06,2.8914798386677467e-05,0.0008062482962755,0.0018296009852038,0.0003849287598983,0.0009859020135255,test,0.9682474735658616,1.0290421529950682,0.9230769354782484,1.0069930205217257,0.9242497617378832,0.0757502382621169,11,1,0.061372437775135,75.11630308069289,-0.1364140182558107,0.6050874556601048,32.66452619190628,0.0,0.6247403836973323,185117385426406,185546882156006,0.0002493900246918,3.326191654196009e-05,,,8192,1,rqmc,pytorch_cuda,float32,0.9959129746555282,-0.0040870253444718,0.0040870253444718,0.9230767742610188,0.1059653787340493,0.08333333333333333,0.0075830950712164336,2.7678297009939983
test_0001511,dml,5,0.061612207442522,0.0279964935034513,0.0001016474731115,0.0001931733611275,3.379178691288021e-05,0.0001258015303233,9.6213122538249e-05,0.0002778266571088,4.859700453332872e-05,0.0001438320571988,test,1.160531420120969,0.9307491110316374,0.3333212771058962,0.9999638313176888,0.3906539286952465,0.6093460713047535,4,8,0.031941565349698,46.5755547657609,0.0939107615983779,0.6617008195817471,32.66452619190628,0.0,0.6247403836973323,185117385426407,185546882156007,0.061612207442522,0.0279964935034513,,,8192,1,rqmc,pytorch_cuda,float32,1.0628225620354388,0.0628225620354387,0.0628225620354387,1.0000180843411557,-0.0692689733095183,0.5833333333333334,0.02601273797142012,9.494649359568344
test_0001511,mlp,5,0.061612207442522,0.0279964935034513,2.679498400427055e-05,6.718128840773469e-05,-3.349664500672256e-06,3.815271125877722e-05,0.0005716262147236,0.0013429957187579,3.44279272204419e-05,0.000823400852378,test,1.160531420120969,0.9307491110316374,0.3333212771058962,0.9999638313176888,0.3906539286952465,0.6093460713047535,4,8,0.031941565349698,46.5755547657609,0.0939107615983779,0.6617008195817471,32.66452619190628,0.0,0.6247403836973323,185117385426407,185546882156007,0.061612207442522,0.0279964935034513,,,8192,1,rqmc,pytorch_cuda,float32,1.0628225620354388,0.0628225620354387,0.0628225620354387,1.0000180843411557,-0.0692689733095183,0.5833333333333334,0.02601273797142012,9.494649359568344
test_0001512,dml,5,0.0,0.0,2.684139469843541e-05,4.1748331077298695e-05,1.334776196789747e-05,2.9144659401659775e-05,3.536315163196165e-05,7.406869363942684e-05,1.4598841126411196e-05,4.224100551188611e-05,test,1.146182128181681,0.9157948246828572,0.4045278027442191,0.9708667265861258,0.487187712918967,0.512812287081033,5,7,0.0663827222585678,33.92642406746745,-0.1172846422499329,0.6414670188724995,32.66452619190628,0.0,0.6247403836973323,185117385426408,185546882156008,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.926297208446947,-0.073702791553053,0.073702791553053,1.02080948100991,-0.1050146563270527,0.5,0.012812287081032991,4.676484784577042
test_0001512,mlp,5,0.0,0.0,1.3234428438287092e-05,2.3971426443402527e-05,-4.893463386800023e-06,1.6309119794858948e-05,0.0004151190510685,0.0009188544117574,-3.878920894649915e-05,0.000620091971203,test,1.146182128181681,0.9157948246828572,0.4045278027442191,0.9708667265861258,0.487187712918967,0.512812287081033,5,7,0.0663827222585678,33.92642406746745,-0.1172846422499329,0.6414670188724995,32.66452619190628,0.0,0.6247403836973323,185117385426408,185546882156008,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.926297208446947,-0.073702791553053,0.073702791553053,1.02080948100991,-0.1050146563270527,0.5,0.012812287081032991,4.676484784577042
test_0001513,dml,5,0.1524552702903747,0.0391158759593963,0.000189205271686,0.0006532370386205,8.674887108944663e-05,0.0003374933269016,0.0001738006254631,0.0003256247496757,-8.845549216238252e-05,0.0002097555462411,test,0.9324503150302916,0.9043261407889704,0.0,,0.070537036890164,0.929462963109836,0,12,0.0369512329250574,68.38469838164747,0.1535345474661937,0.6254774634540081,32.66452619190628,0.0,0.6247403836973323,185117385426409,185546882156009,0.1524552702903747,0.0391158759593963,,,8192,1,rqmc,pytorch_cuda,float32,1.1577815828685505,0.1577815828685504,0.1577815828685504,1.0,-0.0956738592110295,0.9166666666666666,0.012796296443169375,4.670648201756822
test_0001513,mlp,5,0.1524552702903747,0.0391158759593963,4.973843527603106e-05,8.82353497646815e-05,2.408801815484418e-06,6.14577355946798e-05,0.0012996388176213,0.0024004848498133,0.000118434603354,0.0015808844224907,test,0.9324503150302916,0.9043261407889704,0.0,,0.070537036890164,0.929462963109836,0,12,0.0369512329250574,68.38469838164747,0.1535345474661937,0.6254774634540081,32.66452619190628,0.0,0.6247403836973323,185117385426409,185546882156009,0.1524552702903747,0.0391158759593963,,,8192,1,rqmc,pytorch_cuda,float32,1.1577815828685505,0.1577815828685504,0.1577815828685504,1.0,-0.0956738592110295,0.9166666666666666,0.012796296443169375,4.670648201756822
test_0001514,dml,5,0.0035803685896098,0.0185106173157691,6.95971163526812e-05,9.858923383984208e-05,-2.358082495605879e-06,8.461900937816714e-05,0.0002040337126277,0.000542946066115,-0.0001836855094767,0.0002182249889648,test,0.8904770673485473,0.9053609924395948,0.7374948303932428,0.9833264405243236,0.8108246100135148,0.1891753899864852,9,3,0.0595382013916969,40.9879429936409,0.0683795909239246,0.5650823940336704,32.66452619190628,0.0,0.6247403836973323,185117385426410,185546882156010,0.0035803685896098,0.0185106173157691,,,8192,1,rqmc,pytorch_cuda,float32,0.9997130073130964,-0.0002869926869035,0.0002869926869035,1.0500206784270287,-0.1446596859874339,0.16666666666666666,0.02250872331981854,8.215684011733767
test_0001514,mlp,5,0.0035803685896098,0.0185106173157691,2.144932953695843e-05,7.451758631112516e-05,-1.434373829951891e-05,3.520369139285624e-05,0.0013087326861113,0.0027851505871127,0.0008753185731024,0.0015139864273695,test,0.8904770673485473,0.9053609924395948,0.7374948303932428,0.9833264405243236,0.8108246100135148,0.1891753899864852,9,3,0.0595382013916969,40.9879429936409,0.0683795909239246,0.5650823940336704,32.66452619190628,0.0,0.6247403836973323,185117385426410,185546882156010,0.0035803685896098,0.0185106173157691,,,8192,1,rqmc,pytorch_cuda,float32,0.9997130073130964,-0.0002869926869035,0.0002869926869035,1.0500206784270287,-0.1446596859874339,0.16666666666666666,0.02250872331981854,8.215684011733767
test_0001515,dml,5,0.0014429150614887,0.0001797114964574,2.796756394530236e-05,9.721255532334305e-05,-2.712536186549475e-05,4.030642657832638e-05,1.9402850719783252e-05,3.505537658478927e-05,-5.38070008586755e-06,2.6342416804222504e-05,test,1.0815147308865565,1.0119155773889528,0.2584712411528719,1.0338849646114878,0.2753660567570477,0.7246339432429523,3,9,0.0090130377560853,76.82365986891091,-0.0295085989940771,0.7017060290277004,32.66452619190628,0.0,0.6247403836973323,185117385426411,185546882156011,0.0014429150614887,0.0001797114964574,,,8192,1,rqmc,pytorch_cuda,float32,0.9878699537107396,-0.0121300462892605,0.0121300462892605,0.9887050117961708,0.0232105655927818,0.75,0.025366056757047728,9.258610716322421
test_0001515,mlp,5,0.0014429150614887,0.0001797114964574,4.953950519343224e-05,0.0001483521435548,3.921862172938436e-05,6.641988563951668e-05,0.000322398954096,0.0004471213848091,-0.0001435504001723,0.0003396919962842,test,1.0815147308865565,1.0119155773889528,0.2584712411528719,1.0338849646114878,0.2753660567570477,0.7246339432429523,3,9,0.0090130377560853,76.82365986891091,-0.0295085989940771,0.7017060290277004,32.66452619190628,0.0,0.6247403836973323,185117385426411,185546882156011,0.0014429150614887,0.0001797114964574,,,8192,1,rqmc,pytorch_cuda,float32,0.9878699537107396,-0.0121300462892605,0.0121300462892605,0.9887050117961708,0.0232105655927818,0.75,0.025366056757047728,9.258610716322421
test_0001516,dml,5,0.0271834060549736,0.0075489040464162,0.0001921695392995,0.0004479755686683,-7.119416997056321e-05,0.0002552607708116,0.0002352422487046,0.0006519920733297,0.0002133947413096,0.000269884995256,test,1.0367990280268713,0.8912800081344506,0.8711447415247652,1.045373689829718,0.8881515262182802,0.1118484737817198,10,2,0.0270751117169857,85.80493825860322,-0.064397165838287,0.650698252171278,32.66452619190628,0.0,0.6247403836973323,185117385426412,185546882156012,0.0271834060549736,0.0075489040464162,,,8192,1,rqmc,pytorch_cuda,float32,1.0272661066802695,0.0272661066802695,0.0272661066802695,0.7731315508514089,0.1181484572830416,0.08333333333333333,0.028515140448386475,10.408026263661064
test_0001516,mlp,5,0.0271834060549736,0.0075489040464162,0.0001020983231817,0.0002028756365651,8.337798705286238e-05,0.0001025935458856,0.0030822137716995,0.0098935742459592,-0.0029150646724708,0.004335326646521,test,1.0367990280268713,0.8912800081344506,0.8711447415247652,1.045373689829718,0.8881515262182802,0.1118484737817198,10,2,0.0270751117169857,85.80493825860322,-0.064397165838287,0.650698252171278,32.66452619190628,0.0,0.6247403836973323,185117385426412,185546882156012,0.0271834060549736,0.0075489040464162,,,8192,1,rqmc,pytorch_cuda,float32,1.0272661066802695,0.0272661066802695,0.0272661066802695,0.7731315508514089,0.1181484572830416,0.08333333333333333,0.028515140448386475,10.408026263661064
test_0001517,dml,5,0.0103232022374868,0.0138773079961538,9.927823697324115e-05,0.0001974150333674,9.927823697324115e-05,6.654126499401805e-05,0.0001747776624007,0.0003843214283397,0.0001211046191836,0.0002292675281931,test,0.9244116691639648,1.0539913112906223,0.4122737986049001,0.9894571166517604,0.4717472814023494,0.5282527185976506,5,7,0.0765443643182516,51.37599018216133,0.0193521175712862,0.5972008199989796,32.66452619190628,0.0,0.6247403836973323,185117385426413,185546882156013,0.0103232022374868,0.0138773079961538,,,8192,1,rqmc,pytorch_cuda,float32,1.0087050011031606,0.0087050011031606,0.0087050011031606,1.0075306309630283,0.0464606803275939,0.5,0.02825271859765055,10.312242288142452
test_0001517,mlp,5,0.0103232022374868,0.0138773079961538,4.149607136525007e-05,5.22438326433991e-05,1.4959418862088225e-05,4.4512641654394416e-05,0.000640303210467,0.0020998577750041,0.0001996398995345,0.0010802470078234,test,0.9244116691639648,1.0539913112906223,0.4122737986049001,0.9894571166517604,0.4717472814023494,0.5282527185976506,5,7,0.0765443643182516,51.37599018216133,0.0193521175712862,0.5972008199989796,32.66452619190628,0.0,0.6247403836973323,185117385426413,185546882156013,0.0103232022374868,0.0138773079961538,,,8192,1,rqmc,pytorch_cuda,float32,1.0087050011031606,0.0087050011031606,0.0087050011031606,1.0075306309630283,0.0464606803275939,0.5,0.02825271859765055,10.312242288142452
test_0001518,dml,5,0.0569571033120155,0.0009133942658081,0.0001295459452603,0.0003772153036952,5.498199064592764e-05,0.0002016440187223,0.00011586325669,0.0003170656407029,0.00011586325669,0.0001136137305567,test,0.9789228152483702,1.0046671274527617,0.6821664201162919,1.0232496301744378,0.6768317631911487,0.3231682368088513,8,4,0.0188414300978183,63.213144740089774,0.1171114129694193,0.5771273301541806,32.66452619190628,0.0,0.6247403836973323,185117385426414,185546882156014,0.0569571033120155,0.0009133942658081,,,8192,1,rqmc,pytorch_cuda,float32,1.057304723218099,0.0573047232180989,0.0573047232180989,0.9535007396511244,0.0511663878016374,0.3333333333333333,0.010165096524481998,3.7102602314359294
test_0001518,mlp,5,0.0569571033120155,0.0009133942658081,6.794619799461578e-05,0.0001574575119245,4.96319322481577e-06,0.0001095379506849,0.0002822091023269,0.0006415357227123,-0.0002770168886265,0.0003180444850989,test,0.9789228152483702,1.0046671274527617,0.6821664201162919,1.0232496301744378,0.6768317631911487,0.3231682368088513,8,4,0.0188414300978183,63.213144740089774,0.1171114129694193,0.5771273301541806,32.66452619190628,0.0,0.6247403836973323,185117385426414,185546882156014,0.0569571033120155,0.0009133942658081,,,8192,1,rqmc,pytorch_cuda,float32,1.057304723218099,0.0573047232180989,0.0573047232180989,0.9535007396511244,0.0511663878016374,0.3333333333333333,0.010165096524481998,3.7102602314359294
test_0001519,dml,5,0.0,0.0,2.2529775901025677e-05,5.528038462480553e-05,4.6034451323756494e-06,3.081706135700703e-05,2.866225866584126e-05,6.942254873323977e-05,-1.81648168805223e-05,3.613090632812598e-05,test,1.1092410244978963,1.0524020175127509,0.0791854428598136,0.9502253143177642,0.1416196411475538,0.8583803588524461,1,11,0.049404509589076,27.467303287237883,-0.1595353527178307,0.6712406827509403,32.66452619190628,0.0,0.6247403836973323,185117385426415,185546882156015,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.8726300743917048,-0.1273699256082952,0.1273699256082952,1.004524971425658,0.0478770460870929,0.8333333333333334,0.025047025519112753,9.142164314476155
test_0001519,mlp,5,0.0,0.0,7.923784327162898e-06,1.1794924478007037e-05,5.003138719074374e-06,8.381859284476984e-06,7.151912773127185e-05,0.0001913047309699,6.148339236012321e-05,8.126386639872801e-05,test,1.1092410244978963,1.0524020175127509,0.0791854428598136,0.9502253143177642,0.1416196411475538,0.8583803588524461,1,11,0.049404509589076,27.467303287237883,-0.1595353527178307,0.6712406827509403,32.66452619190628,0.0,0.6247403836973323,185117385426415,185546882156015,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.8726300743917048,-0.1273699256082952,0.1273699256082952,1.004524971425658,0.0478770460870929,0.8333333333333334,0.025047025519112753,9.142164314476155
test_0001520,dml,5,0.0177915468811988,0.0028191821184009,0.0001058886852059,0.0001258776156253,-5.804004020651805e-05,0.000100955305023,0.0001116821269194,0.0001934280405925,0.0001037610864241,8.345514829223921e-05,test,1.097087926301174,1.0534430116815603,0.6667319688838519,1.000097953325778,0.7039497747551651,0.296050225244835,8,4,0.0380193838477134,72.98727286793292,0.0510157072412225,0.594947726726532,32.66452619190628,0.0,0.6247403836973323,185117385426416,185546882156016,0.0177915468811988,0.0028191821184009,,,8192,1,rqmc,pytorch_cuda,float32,1.0179403966109195,0.0179403966109195,0.0179403966109195,0.9998040933484444,0.0536389183331159,0.3333333333333333,0.03728310808849833,13.60833445230189
