date,index_id,market,gpu_model,memory,region,delivery_form,contract_type,price_low,price_high,price_avg,currency,unit,observation_type,source,source_url,retrieved_at_utc
2026-07-30,ORNN-H200,global,H200,,global,rental_index,on_demand,,,5.4,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-31,ORNN-H200,global,H200,,global,rental_index,on_demand,,,5.62,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-01,ORNN-H200,global,H200,,global,rental_index,on_demand,,,5.25,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-02,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.82,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-03,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.36,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-04,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.54,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-05,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.81,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-06,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.92,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-07,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.83,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-08,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.56,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
