scenario_id,engine,n_paths,replication,price_K,delta,reference_price_K,reference_delta,abs_price_error,abs_delta_error,time_seconds,S_t_K,A_t_K,C_t,tau,r,sigma,n_fix_future
benchmark_0000014,mc,2048,17,0.18202314527549163,0.4869003020051602,0.18483917682194692,0.48837078927137945,0.0028160315464552943,0.0014704872662192336,0.0003625999997893814,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
benchmark_0000014,mc,2048,18,0.1834489957236485,0.48734705993653893,0.18483917682194692,0.48837078927137945,0.0013901810982984153,0.0010237293348405174,0.00035169999955542153,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
benchmark_0000014,mc,2048,19,0.18632349420268335,0.4882585826481262,0.18483917682194692,0.48837078927137945,0.0014843173807364274,0.00011220662325323039,0.00035740000021178275,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
benchmark_0000015,mc,2048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003817000006165472,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00038219999987632036,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0003790000000662985,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0003839999999399879,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,4,0.0,0.0,0.0,0.0,0.0,0.0,0.00039060000017343555,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0004017000001113047,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0003964000006817514,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,7,0.0,0.0,0.0,0.0,0.0,0.0,0.000384900000426569,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0003806000004260568,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0003859999997075647,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,10,0.0,0.0,0.0,0.0,0.0,0.0,0.00039229999947565375,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0003803999998126528,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,12,0.0,0.0,0.0,0.0,0.0,0.0,0.000384900000426569,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0003781000004892121,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0003832000002148561,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0003898999993907637,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0003786999996009399,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0003821000000243657,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0003919000000678352,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000015,mc,2048,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0004232000001138658,0.6692751495773134,0.7420656228463381,0.3091940095193076,0.5586891268845647,0.012332704067230225,0.1259477498009801,7
benchmark_0000016,mc,2048,0,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.00027410000075178687,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,1,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.00027439999939815607,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,2,1.037409943922801e-05,0.0003485716414642426,5.940802307243434e-07,2.8313237081632665e-05,9.780019208503667e-06,0.00032025840438260994,0.0002703000000110478,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,3,1.3629642257955592e-06,0.0001701103120536411,5.940802307243434e-07,2.8313237081632665e-05,7.688839950712158e-07,0.00014179707497200843,0.00027580000005400507,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,4,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.0002703000000110478,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,5,2.9276383282895708e-06,0.0001718187755031424,5.940802307243434e-07,2.8313237081632665e-05,2.3335580975652275e-06,0.00014350553842150973,0.00027039999986300245,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,6,1.5958372541255602e-06,0.0001703645854877334,5.940802307243434e-07,2.8313237081632665e-05,1.0017570234012168e-06,0.00014205134840610074,0.00027259999933448853,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,7,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.00027320000026520574,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,8,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.00027750000026571797,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,9,3.455986767496343e-07,0.0001689994533434749,5.940802307243434e-07,2.8313237081632665e-05,2.484815539747091e-07,0.00014068621626184223,0.0002702000001590932,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,10,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.0002750000003288733,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
