block_id,local_state_id,physical_path_index,interval_index,t,tau,n_fix_past,n_fix_future,distance_to_nearest_fixing_days,S0_K,spot_K,fixed_avg_contrib_K,past_avg_K,r,kappa_q,theta_q_log_K,sigma_q,physical_seed
1,b1_local_0000786,18,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.1140894151751717,0.5175664200958204,1.0351328401916409,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000787,19,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9754015273231179,0.480536624671089,0.961073249342178,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000788,20,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9962582529337491,0.5045573178311614,1.0091146356623228,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000789,21,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9875957086460347,0.5274111916064592,1.0548223832129184,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000790,22,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9116228126777023,0.48690927343219803,0.9738185468643961,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000791,23,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9443779897363928,0.47870591960747944,0.9574118392149589,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000792,24,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.1089711285992971,0.5156609544722504,1.0313219089445007,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000793,25,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.08713414535466,0.5115917810541993,1.0231835621083987,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000794,26,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9045188346679883,0.5049384444514718,1.0098768889029437,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000795,27,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.0064890806224855,0.5040291179022766,1.0080582358045531,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000796,28,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9140360741039066,0.4848677556533871,0.9697355113067742,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000797,29,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9687157076345678,0.5036484117168073,1.0072968234336146,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000798,30,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.0155591005333595,0.5316220466610307,1.0632440933220615,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000799,31,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9433073749061488,0.4968431728847506,0.9936863457695012,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000800,32,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9472975402379403,0.4962766040673019,0.9925532081346038,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000801,33,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.8858131559128306,0.4937854376415938,0.9875708752831877,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000802,34,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9235211529011942,0.4579213864145082,0.9158427728290164,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000803,35,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9956070085480669,0.5041704598758798,1.0083409197517597,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000804,36,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9915031316507288,0.47192125114984007,0.9438425022996801,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000805,37,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.957947766816745,0.49665080853068333,0.9933016170613667,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000806,38,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.0558527783481197,0.49525448769337826,0.9905089753867565,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000807,39,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9179011688382263,0.4906240112334355,0.981248022466871,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000808,40,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.1351437265330155,0.5082807266426718,1.0165614532853435,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000809,41,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9267705739474343,0.498463020035734,0.996926040071468,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000810,42,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.0456910558686756,0.5167270547811478,1.0334541095622956,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000811,43,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.0791079188079333,0.5303812494796455,1.060762498959291,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000812,44,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.0718542152636876,0.5059070986429252,1.0118141972858503,0.03,32.66452619190628,0.0,0.6247403836973323,9101
