scenario_id,model_type,n_seeds,price_true,delta_true,price_abs_error_mean,price_abs_error_max_seed,price_error_mean,price_pred_sd_seed,delta_abs_error_mean,delta_abs_error_max_seed,delta_error_mean,delta_pred_sd_seed,split,S0_K,spot_K,fixed_avg_contrib_K,past_avg_K,t,tau,n_fix_past,n_fix_future,r,kappa_q,theta_q_log_K,sigma_q,kappa_p,theta_p_log_K,sigma_p,state_seed,pricing_seed,price_K,delta,price_se_rep,delta_se_rep,n_paths,n_replications,pricing_engine,compute_backend,compute_dtype,expected_final_avg_K_Q,expected_moneyness_Q,abs_expected_moneyness_Q,required_future_avg_K_for_strike,spot_minus_required_future_avg
reference_0000007,mlp,5,0.0012776384610333,0.0041035505419131,3.7564372078933156e-05,6.597971391463582e-05,1.4414089433520449e-05,4.5106958391213766e-05,0.00021792929040043418,0.0003465041340347,-0.0001228692209216742,0.00022405000829996103,reference,0.9639121757354588,0.9511390016503564,0.0,,0.0500849396456033,0.9499150603543968,0,12,0.0372628388553857,29.91376875713468,-0.0275163464529751,0.5526324492692948,32.66452619190628,0.0,0.6247403836973323,189412352720903,189841849450503,0.0012776384610333,0.0041035505419131,2.3467266667881784e-06,2.253510654331685e-05,131072,16,rqmc,pytorch_cuda,float32,0.9745795805231001,-0.02542041947689988,0.02542041947689988,1.0,-0.048860998349643636
reference_0000008,dml,5,0.0032523314584977,0.0043742421257775,3.569972940967996e-05,0.0001037597262175,-1.585203749626129e-05,5.4348876380348996e-05,0.00013049454552025577,0.0003328454781254,7.056124075337683e-05,0.0001675525254369283,reference,0.9397288437467068,1.100393778782201,0.8314783953250734,0.997774074390088,0.8708648698870093,0.1291351301129907,10,2,0.0457356073707342,50.35621727257967,0.0107770049497976,0.5792700655758382,32.66452619190628,0.0,0.6247403836973323,189412352720904,189841849450504,0.0032523314584977,0.0043742421257775,6.585949430149093e-08,1.1247399348272662e-06,131072,16,rqmc,pytorch_cuda,float32,1.0009577460483075,0.0009577460483074507,0.0009577460483074507,1.0111296280495596,0.08926415073264127
reference_0000008,mlp,5,0.0032523314584977,0.0043742421257775,3.1478845304997154e-05,8.801591844208529e-05,4.827275805643991e-06,4.834437345448596e-05,0.00026123578708289584,0.0008220102730815,-0.00011029296782806412,0.0004117041589104384,reference,0.9397288437467068,1.100393778782201,0.8314783953250734,0.997774074390088,0.8708648698870093,0.1291351301129907,10,2,0.0457356073707342,50.35621727257967,0.0107770049497976,0.5792700655758382,32.66452619190628,0.0,0.6247403836973323,189412352720904,189841849450504,0.0032523314584977,0.0043742421257775,6.585949430149093e-08,1.1247399348272662e-06,131072,16,rqmc,pytorch_cuda,float32,1.0009577460483075,0.0009577460483074507,0.0009577460483074507,1.0111296280495596,0.08926415073264127
reference_0000009,dml,5,0.0025724362349137,0.0006868053787911,0.00010523819433716562,0.0002051696188893,5.771488412911434e-05,0.00012238834474667014,6.173879868428974e-05,0.0002079247972213,5.20974243503624e-05,9.27560749349291e-05,reference,1.0500745357014238,0.9466184914841008,0.4396360223501007,1.0551264536402418,0.4539074372965842,0.5460925627034158,5,7,0.0346696131676435,81.50263031199574,-0.0489627462826241,0.6648132589459419,32.66452619190628,0.0,0.6247403836973323,189412352720905,189841849450505,0.0025724362349137,0.0006868053787911,1.51702204321181e-06,1.3496580132287758e-06,131072,16,rqmc,pytorch_cuda,float32,0.9958382460846471,-0.004161753915352895,0.004161753915352895,0.9606239616855416,-0.014005470201440828
reference_0000009,mlp,5,0.0025724362349137,0.0006868053787911,3.1276699417371374e-05,7.770986705812237e-05,4.440737472338932e-07,4.781106990270752e-05,0.00027135708227504004,0.0004032734874115,-0.00022769561497328002,0.00020789156191411556,reference,1.0500745357014238,0.9466184914841008,0.4396360223501007,1.0551264536402418,0.4539074372965842,0.5460925627034158,5,7,0.0346696131676435,81.50263031199574,-0.0489627462826241,0.6648132589459419,32.66452619190628,0.0,0.6247403836973323,189412352720905,189841849450505,0.0025724362349137,0.0006868053787911,1.51702204321181e-06,1.3496580132287758e-06,131072,16,rqmc,pytorch_cuda,float32,0.9958382460846471,-0.004161753915352895,0.004161753915352895,0.9606239616855416,-0.014005470201440828
reference_0000010,dml,5,0.0015057809796417,0.0027241127827437,0.00011450554354883143,0.0003056897235305,-9.832259445829151e-05,0.00013237030673429807,0.0002828971635144608,0.0006482261797231,-0.00026838782572101926,0.0002446611903067177,reference,1.101225199480541,1.1433153145197277,0.697096575672373,1.0456448635085596,0.6923831537831575,0.3076168462168425,8,4,0.0639599876850843,28.248755678534508,-0.1603247138065861,0.7023999957740307,32.66452619190628,0.0,0.6247403836973323,189412352720906,189841849450506,0.0015057809796417,0.0027241127827437,8.413584625589536e-07,6.418504858695592e-06,131072,16,rqmc,pytorch_cuda,float32,0.986957092971595,-0.013042907028405049,0.013042907028405049,0.9087102729828809,0.2346050415368468
reference_0000010,mlp,5,0.0015057809796417,0.0027241127827437,6.9431049984553e-05,0.0001121939998685,6.836745270385512e-06,8.752798694821717e-05,0.0007820167352444801,0.0019883211455489,0.0005895732473153199,0.0008969636701792183,reference,1.101225199480541,1.1433153145197277,0.697096575672373,1.0456448635085596,0.6923831537831575,0.3076168462168425,8,4,0.0639599876850843,28.248755678534508,-0.1603247138065861,0.7023999957740307,32.66452619190628,0.0,0.6247403836973323,189412352720906,189841849450506,0.0015057809796417,0.0027241127827437,8.413584625589536e-07,6.418504858695592e-06,131072,16,rqmc,pytorch_cuda,float32,0.986957092971595,-0.013042907028405049,0.013042907028405049,0.9087102729828809,0.2346050415368468
reference_0000011,dml,5,0.0959189091809094,0.0489030508324503,6.705586355898814e-05,0.0001357728710043,4.172853338050638e-05,8.420326288827728e-05,0.00021487168759061107,0.0003469904840627,7.724852379121108e-05,0.0002756592407957299,reference,0.8891496376832947,1.056311317681758,0.082479211971583,0.9897505436589964,0.157366999099031,0.8426330009009689,1,11,0.0150094666332006,59.04747134074569,0.1024948551553888,0.6166835004091263,32.66452619190628,0.0,0.6247403836973323,189412352720907,189841849450507,0.0959189091809094,0.0489030508324503,2.444487586045836e-07,1.8975530809358652e-08,131072,16,rqmc,pytorch_cuda,float32,1.0971396581331148,0.09713965813311476,0.09713965813311476,1.000931768758273,0.055379548923484956
reference_0000011,mlp,5,0.0959189091809094,0.0489030508324503,6.402965743519414e-05,0.0001402978660675,-4.039172853134893e-06,9.568590836279515e-05,0.00047288846805586,0.000823392721277,-0.0003638460925523,0.0004087017999871848,reference,0.8891496376832947,1.056311317681758,0.082479211971583,0.9897505436589964,0.157366999099031,0.8426330009009689,1,11,0.0150094666332006,59.04747134074569,0.1024948551553888,0.6166835004091263,32.66452619190628,0.0,0.6247403836973323,189412352720907,189841849450507,0.0959189091809094,0.0489030508324503,2.444487586045836e-07,1.8975530809358652e-08,131072,16,rqmc,pytorch_cuda,float32,1.0971396581331148,0.09713965813311476,0.09713965813311476,1.000931768758273,0.055379548923484956
reference_0000012,dml,5,0.1044564740732312,0.0704047824256122,0.0002279934970345528,0.0007310905193051,0.0002279934970345528,0.000285576650539686,0.00067667739618506,0.0017280706782474,-0.00013584740083921997,0.0009662107310315885,reference,0.9091997866053134,1.0422209479751874,0.4336400062879217,1.040736015091012,0.4974066489841788,0.5025933510158211,5,7,0.0243241509795188,68.86780923604965,0.1535103030287216,0.5667700585722923,32.66452619190628,0.0,0.6247403836973323,189412352720908,189841849450508,0.1044564740732312,0.0704047824256122,1.360043490186733e-07,2.1737622198095077e-08,131072,16,rqmc,pytorch_cuda,float32,1.1057412919477678,0.10574129194776782,0.10574129194776782,0.9709028463635627,0.07131810161162466
reference_0000012,mlp,5,0.1044564740732312,0.0704047824256122,0.00020372034588843073,0.0004575902010001,0.00019802205914566388,0.00019955972177102173,0.0033673563171545,0.0057137233248754,-0.0032951410438954603,0.002257544655625219,reference,0.9091997866053134,1.0422209479751874,0.4336400062879217,1.040736015091012,0.4974066489841788,0.5025933510158211,5,7,0.0243241509795188,68.86780923604965,0.1535103030287216,0.5667700585722923,32.66452619190628,0.0,0.6247403836973323,189412352720908,189841849450508,0.1044564740732312,0.0704047824256122,1.360043490186733e-07,2.1737622198095077e-08,131072,16,rqmc,pytorch_cuda,float32,1.1057412919477678,0.10574129194776782,0.10574129194776782,0.9709028463635627,0.07131810161162466
reference_0000013,dml,5,0.0,0.0,1.0928140631904365e-05,1.783434822444363e-05,-4.062481685711272e-07,1.334497357911212e-05,1.0165830445954958e-05,1.8055774476842893e-05,6.265934206121722e-06,1.0855907464341035e-05,reference,1.1617726610973478,0.9533071207547226,0.0792743763052165,0.951292515662598,0.0851994454395026,0.9148005545604974,1,11,0.0554658359289169,37.80470381304622,-0.1120091323048205,0.6323132516443729,32.66452619190628,0.0,0.6247403836973323,189412352720909,189841849450509,0.0,0.0,0.0,0.0,131072,16,rqmc,pytorch_cuda,float32,0.9012073439195523,-0.09879265608044774,0.09879265608044774,1.004427953121582,-0.05112083236685949
