scenario_id,price_abs_error_mean_dml,price_abs_error_mean_mlp,delta_abs_error_mean_dml,delta_abs_error_mean_mlp,dml_minus_mlp_price_abs_error,dml_minus_mlp_delta_abs_error,spot_K,fixed_avg_contrib_K,tau,r,kappa_q,theta_q_log_K,sigma_q,n_fix_past,n_fix_future,expected_final_avg_K_Q,expected_moneyness_Q,abs_expected_moneyness_Q,split
test_0005798,9.340777020384182e-05,5.256453495923492e-05,0.00013691342861187902,0.0009065278992426469,4.0843235244606904e-05,-0.0007696144706307679,1.030166105070074,0.7193151273390023,0.2373884150292724,0.0567033649981021,26.91404081135988,-0.1126668944476672,0.5664106440544129,9,3,0.9451268846542008,-0.054873115345799195,0.054873115345799195,test
test_0005799,0.00014880614872928645,9.905725849961705e-05,0.00012041875870062992,0.00053165555771754,4.97488902296694e-05,-0.0004112367990169101,0.9840352890224217,0.3298520503775505,0.6519516975618899,0.0072286193817853,59.90498443879187,0.1489180243782512,0.7005339953303337,4,8,1.1048931053209001,0.10489310532090013,0.10489310532090013,test
test_0005800,5.0609857300560216e-05,2.4793773037484063e-05,5.187433789046729e-05,0.00032308437723806003,2.5816084263076153e-05,-0.00027121003934759276,0.9369334533682396,0.6731911772046791,0.3180039771366864,0.0517133401334285,82.59732802771032,-0.1314656823835355,0.6801439923048019,8,4,0.9658881370734633,-0.034111862926536674,0.034111862926536674,test
test_0005801,0.00012972842153664987,8.112812789746172e-05,0.0001883582633889754,0.0004430519239942126,4.860029363918815e-05,-0.0002546936606052372,0.9881442569866732,0.0802854841236834,0.8532233471050858,0.0022379859536886,54.5872959010303,0.0889611792067768,0.5866444304585458,1,11,1.0807131891451054,0.08071318914510539,0.08071318914510539,test
test_0005802,7.741335457123347e-05,5.412431998549858e-05,0.0002082078202515045,0.00178956554882584,2.328903458573489e-05,-0.0015813577285743354,1.0367912185478347,0.8381753677541278,0.11329454802908,0.0648664535582065,58.67397743649781,0.0116062604110799,0.6064151096343995,10,2,1.0074085776760118,0.007408577676011774,0.007408577676011774,test
test_0005803,5.123075412811119e-05,3.630857637754955e-05,0.00010292420993596933,0.0002712616341769645,1.4922177750561642e-05,-0.00016833742424099516,0.9600095428142014,0.4241626554910251,0.5297060407698154,0.0342972736805677,32.0111121237278,-0.0565705901919357,0.6605293723940849,5,7,0.9777719308438197,-0.022228069156180252,0.022228069156180252,test
test_0005804,4.683966464835494e-05,1.9861242096452425e-05,4.942771003330902e-05,0.0008516452128416599,2.6978422551902514e-05,-0.0008022175028083509,0.9829173622727934,0.7307953953813828,0.1841415929608046,0.0124081748723983,37.13347142934799,-0.0170116824844361,0.6921780362725257,9,3,0.9772901698053149,-0.022709830194685088,0.022709830194685088,test
test_0005805,8.455150814405343e-05,6.481177486560943e-05,0.00014233027266924631,0.0007986859534850399,1.9739733278443996e-05,-0.0006563556808157936,0.9635812660114949,0.2391197967468485,0.7195784024428576,0.0418433199077844,65.17472419328988,0.055802132790939,0.5561899763345719,3,9,1.0328412809096335,0.03284128090963345,0.03284128090963345,test
test_0005806,0.00012117355074346429,3.623243848202007e-05,0.00010235154526782602,0.0008600827509444599,8.494111226144423e-05,-0.0007577312056766339,1.1115907894867854,0.4121741870651391,0.5141568903811276,0.0241770115494728,45.526549737900496,0.1207139728402614,0.6156378564238548,5,7,1.0709159560739783,0.07091595607397827,0.07091595607397827,test
test_0005807,9.701577615772728e-06,7.76364930263132e-06,8.135988190938567e-06,0.00011836016143704141,1.937928313141408e-06,-0.00011022417324610284,0.9842895627932908,0.0,0.9307858226355166,0.0747058296948671,72.28118025325239,-0.0843833709428584,0.6322612154483795,0,12,0.9222592897648066,-0.07774071023519336,0.07774071023519336,test
test_0005808,9.155749954899324e-05,9.772758970434277e-05,0.00013951297483313108,0.0008216826301604601,-6.170090155349525e-06,-0.000682169655327329,1.018127761631648,0.4970134088856079,0.4907136899419128,0.0027323253452777,28.676001898944374,0.0241323359635431,0.5534583319723606,6,6,1.010523243072895,0.010523243072894983,0.010523243072894983,test
test_0005809,1.7849216762889225e-05,1.055212557802207e-05,1.2168740938006053e-05,0.00010837299258855029,7.297091184867155e-06,-9.620425165054424e-05,0.9939910818814816,0.0813625056749838,0.9054942031856626,0.0534138154238462,62.014144936576486,-0.069176069267737,0.6994238077104091,1,11,0.9385063065662312,-0.06149369343376876,0.06149369343376876,test
test_0005810,4.749901496954352e-05,1.4849501254835668e-05,1.0625792806596805e-05,0.00046497259250513997,3.2649513714707856e-05,-0.0004543467996985432,0.9906943150105512,0.7592181560332053,0.2279587949626147,0.0307316307723522,50.66231927648187,-0.15415363060415,0.639965399056673,9,3,0.9744093509082821,-0.025590649091717932,0.025590649091717932,test
test_0005811,4.557092420595932e-05,0.0002025047273093,0.00030215174963336,0.003305822702506707,-0.00015693380310334066,-0.003003670952873347,0.895104313892932,0.1740863896774424,0.7615474119316786,0.0600067939609289,86.52829319052398,0.1117285212596169,0.6133853761851787,2,10,1.0995838974890395,0.09958389748903951,0.09958389748903951,test
test_0005812,9.573932439128079e-05,0.0001728794515640632,0.0001177370115417587,0.001893523248799658,-7.714012717278242e-05,-0.0017757862372578992,0.9962557554901668,0.8135763695717326,0.149719206476584,0.0432629665732383,75.59343388490379,0.1589224749202505,0.5842539738118648,10,2,1.0090661764576156,0.009066176457615649,0.009066176457615649,test
test_0005813,4.406556945496143e-05,2.4481871656015926e-05,0.00012188660105477182,0.0004315268666174943,1.9583697798945503e-05,-0.00030964026556272244,1.0257938295240705,0.3924852279513905,0.5642822802066804,0.0125437135249376,42.2240725196898,-0.1226712571639608,0.6877077557146549,5,7,0.9106725112659837,-0.0893274887340163,0.0893274887340163,test
test_0005814,9.112636201555505e-05,5.8264850364250746e-05,9.237663919732324e-05,0.00079246327039234,3.28615116513043e-05,-0.0007000866311950168,1.0492591119351595,0.6723533895220299,0.3020113036502152,0.0701856112480163,69.13739109970629,-0.0247345859421962,0.667947299927473,8,4,0.9982312949782135,-0.0017687050217864986,0.0017687050217864986,test
test_0005815,8.75452082350511e-05,0.0001239898790995066,0.00010054181425258997,0.0019489550116909803,-3.644467086445549e-05,-0.0018484131974383902,0.9943054504815748,0.0910797370879537,0.8353824811056256,0.0208725325018167,33.17964967340231,0.0636044106987001,0.6038580651581288,1,11,1.0644605386533412,0.06446053865334123,0.06446053865334123,test
test_0005816,9.682687227650752e-05,7.886309576017454e-05,0.0003416816703745608,0.0004677563876099639,1.7963776516332982e-05,-0.00012607471723540312,1.0920647875196556,0.6786977620945559,0.2640498922672122,0.0751769706606865,47.29229685291648,-0.0465690179103041,0.6242480538785458,8,4,1.0033006917001954,0.003300691700195424,0.003300691700195424,test
test_0005817,3.763989281950382e-05,6.135618038859547e-05,0.00010929674769949886,0.00079014101029764,-2.3716287569091655e-05,-0.0006808442625981412,0.9668277268477352,0.2533077030063252,0.6804611974395812,0.0258620626479387,74.39412677846849,0.0016046015151316,0.6477135182917118,3,9,1.0045029913825063,0.004502991382506316,0.004502991382506316,test
test_0005818,6.533565829500935e-05,6.923314412923725e-05,0.00017741369120982014,0.00054816718198514,-3.897485834227903e-06,-0.00037075349077531983,1.0536436524040689,0.5908265782364274,0.4084605577867478,0.0482738554477691,39.24736399948597,0.0992826448102462,0.7079427628219127,7,5,1.0522185292666912,0.05221852926669124,0.05221852926669124,test
test_0005819,1.0518361111933745e-05,7.746905962265072e-06,9.280638605433802e-06,6.597374118834182e-05,2.7714551496686727e-06,-5.669310258290802e-05,1.0590327665847676,0.0,0.9436799525283276,0.0175527743250131,66.93952526338398,-0.1417872164304858,0.5638627500832081,0,12,0.8712463205928863,-0.12875367940711369,0.12875367940711369,test
test_0005820,2.7540199496012968e-05,7.5250777121033116e-06,4.8007729478577136e-05,0.00047207568411194046,2.0015121783909655e-05,-0.00042406795463336333,0.9298903433070312,0.5914780754788919,0.3680363286286592,0.035741800814867,56.9090830553323,-0.0943847100320991,0.5934641040861607,7,5,0.9714324754764623,-0.028567524523537724,0.028567524523537724,test
test_0005821,3.1208791732614816e-05,6.000390263166648e-05,0.00010649449721017741,0.00086358483708568,-2.8795110899051665e-05,-0.0007570903398755026,0.950954182950814,0.1746787712551774,0.7846650733146816,0.0650163470953703,29.897128090262413,0.1307152446974102,0.6594178782403469,2,10,1.1213208786200375,0.12132087862003749,0.12132087862003749,test
test_0005822,0.00023697168405609429,0.00033741712949693467,0.0003334314024264108,0.00294795717968168,-0.00010044544544084039,-0.002614525777255269,0.9477267668238089,0.8692342775274579,0.0964722676202654,0.0077229635417461,80.48429003916681,0.0454802789372812,0.6799700744450092,10,2,1.0409313535606708,0.04093135356067079,0.04093135356067079,test
test_0005823,3.865149292750821e-05,3.40978916485982e-05,8.60717179621446e-05,0.00033495787833045534,4.553601278910012e-06,-0.00024888616036831073,0.9568785887639458,0.3181266103632105,0.6319091018754989,0.0584038355201482,52.82145547494292,-0.0066899164564839,0.5733808486163616,4,8,0.9811378463923179,-0.018862153607682064,0.018862153607682064,test
test_0005824,6.149132777218237e-05,4.1235954436169564e-05,3.114359593811219e-05,0.00058810006390328,2.025537333601281e-05,-0.0005569564679651678,1.1004735911037653,0.7616304902892989,0.2348939778283238,0.006091698333621,73.68854974210262,-0.1466476633020195,0.602219812721014,9,3,0.977910663467017,-0.02208933653298295,0.02208933653298295,test
test_0005825,0.00011437914988838122,6.547911720434305e-05,0.00011533850838759912,0.0009138678012632651,4.890003268403817e-05,-0.000798529292875666,0.9209397467982392,0.3207177157343491,0.649667274998501,0.0553669519722461,47.99443523772061,0.1041430789621949,0.6656794120371341,4,8,1.0615396254788758,0.061539625478875815,0.061539625478875815,test
test_0005826,0.0001315641797048434,5.455882814699997e-05,0.000194024056230235,0.00050308186829274,7.700535155784344e-05,-0.000309057812062505,1.0683367481367934,0.5135739131889002,0.4392535671591758,0.037997253164649,67.58065056428313,0.0367714001948848,0.6862216906249523,6,6,1.03375483829006,0.033754838290060096,0.033754838290060096,test
test_0005827,6.6199503606707845e-06,1.003816769396121e-05,1.3290665077450754e-05,4.860463474403242e-05,-3.4182173332904254e-06,-3.531396966658167e-05,1.0357981363674391,0.0,0.9728349680546672,0.0686786811053753,38.60186878405512,-0.0817358135615847,0.582146169692278,0,12,0.9246169542676475,-0.07538304573235255,0.07538304573235255,test
test_0005828,3.298200626834953e-05,5.408725351212796e-05,4.647946071712127e-05,0.00070007550184606,-2.110524724377843e-05,-0.0006535960411289388,0.8942070284437358,0.593191234878481,0.3981240331660955,0.0455285937339067,30.511766558513045,-0.0324986633021607,0.6104976762831211,7,5,0.9968034454369905,-0.0031965545630094905,0.0031965545630094905,test
test_0005829,5.982089943645614e-05,3.522975587502142e-05,8.771595933442761e-05,0.00034435802076575566,2.4591143561434722e-05,-0.0002566420614313281,0.949085927604964,0.1726487755001637,0.8126798908226192,0.016215576827526,56.29764672741294,0.0712890300228196,0.6364469586312771,2,10,1.0688420410772987,0.06884204107729874,0.06884204107729874,test
test_0005830,0.0002559458229597828,0.0001984547732545723,0.0002520746552062551,0.00306748435666666,5.749104970521047e-05,-0.0028154097014604046,0.9712271296366728,0.8931069180628675,0.0684583490248769,0.0785449890047311,52.14993848092854,0.146184112523307,0.696685815602541,11,1,0.9893060413438598,-0.010693958656140201,0.010693958656140201,test
test_0005831,1.7944888194737495e-05,2.806258825673244e-05,2.511890479994477e-05,0.00014697089051380257,-1.0117700061994944e-05,-0.00012185198571385781,0.8911505236929363,0.342967195645862,0.6018223104067147,0.0278256452083587,81.15994043648243,-0.10985359178897,0.5501024548709393,4,8,0.9407411276635946,-0.059258872336405366,0.059258872336405366,test
test_0005832,7.956279172198082e-05,0.00016481301180560514,0.00010322558651987699,0.00209172093345062,-8.525022008362432e-05,-0.0019884953469307427,0.9246340202964468,0.4401801211902891,0.5203325372654944,0.0735363525897264,62.3416512645781,0.0867328914475359,0.5704924477636815,5,7,1.073032249373274,0.07303224937327402,0.07303224937327402,test
test_0005833,1.1340502055572076e-05,8.973039661976101e-06,1.1039279611485909e-05,8.54116903790354e-05,2.367462393595975e-06,-7.437241076754949e-05,0.9001023017926422,0.0,0.9367511151358484,0.0228151711821556,28.352628974244,-0.1291580038205415,0.6764520393311977,0,12,0.8833962200616905,-0.1166037799383095,0.1166037799383095,test
test_0005834,6.209739471294313e-05,4.4356345054789876e-05,5.329736357108755e-05,0.0008460296423078,1.7741049658153252e-05,-0.0007927322787367125,0.9908861660785836,0.7653071158983408,0.1967009840998798,0.0405394879728555,86.26500185579062,-0.0541642960810661,0.65668196991086,9,3,1.0026891048731936,0.0026891048731936262,0.0026891048731936262,test
test_0005835,3.9228638129753904e-05,6.205066968216293e-05,7.426107542817946e-05,0.00028879465868354487,-2.2822031552409027e-05,-0.0002145335832553654,0.949474193117646,0.2420302619203257,0.731927651539445,0.0112246322631835,50.9288127515465,0.0091205754964572,0.5901064579188824,3,9,1.0000091899417198,9.189941719833783e-06,9.189941719833783e-06,test
test_0005836,7.122400058317258e-05,5.79803279763099e-05,0.0001096197651846862,0.00105375701183792,1.3243672606862684e-05,-0.0009441372466532338,1.079961296686599,0.8402312987493654,0.119168512430042,0.0330074190348386,41.92672137357295,0.0582881048047651,0.5622249029576779,10,2,1.0176054063304176,0.017605406330417628,0.017605406330417628,test
test_0005837,9.746094160818565e-05,5.509685594952612e-05,0.00010114541390213573,0.0011036059755366548,4.236408565865953e-05,-0.001002460561634519,1.147196772051499,0.4020787742008294,0.5358045298140496,0.0636882384121418,75.88641511648893,-0.0194182661172871,0.7056741739809513,5,7,0.9759864785290462,-0.024013521470953814,0.024013521470953814,test
test_0005838,8.03293093236983e-05,9.577934853867793e-05,4.130068942256628e-05,0.0003484194118168896,-1.5450039214979635e-05,-0.00030711872239432334,0.9687158031867208,0.6548626839613035,0.3304899671114981,0.0010823311656713,33.53364306502044,-0.0866900961426751,0.6462256841361522,8,4,0.9617704776950156,-0.03822952230498444,0.03822952230498444,test
test_0005839,0.00010762798182766956,5.913039105385309e-05,0.00011275384565720259,0.00025696007918213533,4.849759077381647e-05,-0.00014420623352493276,1.127784606258751,0.0870004092544645,0.8659340740647167,0.0503569774329662,68.77995905652642,0.1229413096591031,0.6221423335373402,1,11,1.1250144937896513,0.12501449378965135,0.12501449378965135,test
test_0005840,2.625667174004573e-05,3.378151228294948e-05,5.099183018155309e-05,0.00083057504208106,-7.5248405429037505e-06,-0.000779583211899507,0.96652643011066,0.6352191500900805,0.2884992704726755,0.0220571599155664,54.2600191552192,-0.0714142795146344,0.7034271830320358,8,4,0.9466480683387313,-0.053351931661268726,0.053351931661268726,test
test_0005841,0.00016093716003404946,0.0001046929525406397,0.0001439195361258336,0.0006094316351398,5.6244207493409755e-05,-0.00046551209901396647,1.0885629418971492,0.1722182852896204,0.8220805758144707,0.0714940804243087,82.92092961072922,0.0264499345914155,0.5699235871434212,2,10,1.0287383740700018,0.028738374070001793,0.028738374070001793,test
test_0005842,0.0001311349412511027,0.000220870498708832,0.00032689677888616257,0.00252109942188032,-8.97355574577293e-05,-0.002194202642994157,0.8964919901862052,0.8179883505542117,0.1444382182322442,0.0139016032963991,32.27370177768171,0.1141447378581431,0.6293813848495483,10,2,1.0023101329077906,0.0023101329077905852,0.0023101329077905852,test
test_0005843,1.773323519984743e-05,2.5767468682438843e-05,1.1977369855383002e-05,0.00013135010825581324,-8.034233482591413e-06,-0.00011937273840043025,1.0903513997485097,0.4355475808582025,0.5592116605024785,0.0444323506951332,58.40678135678172,-0.1566492355836511,0.6435007497668266,5,7,0.935737232088198,-0.06426276791180197,0.06426276791180197,test
test_0005844,5.6128502214406294e-05,3.9114269192277314e-05,5.964473436152243e-05,0.00054263338623774,1.701423302212898e-05,-0.00048298865187621756,0.8329715573198557,0.7421161697073706,0.214578146347776,0.0613603886216878,65.47137273475528,-0.1201753578169221,0.6738992610573769,9,3,0.9639901955956182,-0.03600980440438184,0.03600980440438184,test
test_0005845,0.0001479327218874643,0.0001256145053192835,0.00018903149655717866,0.001629156535105,2.23182165681808e-05,-0.0014401250385478212,1.0063307112750175,0.243363873883653,0.7479420121759176,0.0318855522572994,36.83978851698339,0.1565059663769648,0.5779060989618302,3,9,1.121649011584128,0.121649011584128,0.121649011584128,test
test_0005846,7.663770694009138e-05,2.0393997948412596e-05,5.5675753705784096e-05,0.00045112413979773975,5.6243708991678785e-05,-0.0003954483860919557,0.8866544019513035,0.4960244192515706,0.4857923675794154,0.054593992754817,71.92741551995277,0.0612877581656708,0.5976671656966209,6,6,1.028175416011385,0.028175416011384957,0.028175416011384957,test
test_0005847,5.94205983340915e-05,2.1524436693217482e-05,5.3401133371970666e-05,0.00044890334029730006,3.7896161640874016e-05,-0.0003955022069253294,1.000776037066702,0.0768429123891931,0.9003483703359961,0.0040254820883274,45.88421136327088,-0.02249732421292,0.6542945587635041,1,11,0.9752996861909099,-0.024700313809090102,0.024700313809090102,test
test_0005848,0.00013771298587614544,0.0002085203727456556,0.00025684866554616,0.0048184584225804405,-7.080738686951016e-05,-0.00456160975703428,1.0473039028243385,0.8681990240849018,0.1062453342135995,0.0596039720624685,35.64750976674259,-0.0011991069423398,0.6339045611023904,10,2,1.0369457617280975,0.03694576172809749,0.03694576172809749,test
test_0005849,3.443809044735415e-05,4.78626961476547e-05,2.4006292512378353e-05,0.0002878003190662717,-1.342460570030055e-05,-0.0002637940265538934,1.0431261960823737,0.3215155722790261,0.6414719273336232,0.0090348444879055,70.5447342582047,-0.0438447002565856,0.617900956273079,4,8,0.9605620155882861,-0.03943798441171387,0.03943798441171387,test
test_0005850,1.735972390956922e-05,1.720152381151571e-05,5.312432515567894e-05,0.00055451827345672,1.5820009805350767e-07,-0.000501393948301041,1.077070220091066,0.5895321470234117,0.3695781237911433,0.0663508360832929,43.6924426201731,-0.1391627547870236,0.5576711019873619,7,5,0.9560458716156739,-0.04395412838432611,0.04395412838432611,test
test_0005851,1.9367652703961015e-05,5.4396503973680455e-05,0.00019787181638631415,0.00154402576838022,-3.502885126971944e-05,-0.001346153951993906,0.8062435887455079,0.1558739609566415,0.7859968396835029,0.0368753816187381,77.9993357732892,0.096737573970537,0.694290474653244,2,10,1.0735509666250111,0.07355096662501115,0.07355096662501115,test
test_0005852,0.000277772778147796,0.00016658774748415337,0.0007539742437756199,0.0036106712873764006,0.00011118503066364263,-0.0028566970436007806,1.1136875392174943,0.4982054543259055,0.4181584112346172,0.01889254309237,84.15193799883127,0.1332612252902911,0.6634220498800277,6,6,1.0680031033224338,0.06800310332243376,0.06800310332243376,test
test_0005853,7.936875475373501e-06,4.1123131534696876e-06,1.8126701452232656e-05,4.0824597506771004e-05,3.824562321903814e-06,-2.2697896054538348e-05,0.9103526405214668,0.0,0.9536024438682944,0.0494214612245559,49.16294645704329,-0.097010079005955,0.6099288776516915,0,12,0.9093002325876776,-0.09069976741232244,0.09069976741232244,test
test_0005854,4.584369706308882e-05,8.161991132334214e-05,0.0002086376139940658,0.0006526342368176994,-3.577621426025332e-05,-0.0004439966228236336,1.0705279854584482,0.6632185055932446,0.2652881929650902,0.027067629173398,60.57673101499677,-0.0094139034009935,0.5893772912025452,8,4,0.9964788995277287,-0.003521100472271277,0.003521100472271277,test
test_0005855,0.0001421116469129484,9.398719264815157e-05,0.0002332062651202443,0.00112741550392462,4.8124454264796815e-05,-0.0008942092388043758,0.9170823209946468,0.2413736130635004,0.6819243483711034,0.076502721607685,26.23861907236278,0.0482836542627658,0.6835046955943107,3,9,1.0232347655547847,0.023234765554784653,0.023234765554784653,test
test_0005856,2.1963317699617153e-05,1.7789236178287345e-05,5.094709708695887e-05,0.0003006007507571422,4.174081521329808e-06,-0.0002496536536701833,0.9666842477529648,0.5040970976346208,0.4548294831998646,0.0421249487996101,44.65180989168584,-0.1079581186328008,0.6905246861279011,6,6,0.9551656394995371,-0.044834360500462855,0.044834360500462855,test
test_0005857,0.00012314823517950945,6.053887840639792e-05,0.00015313896026780547,0.00043648434593107925,6.260935677311153e-05,-0.0002833453856632738,1.0819666984326552,0.0,0.9902228546794504,0.0114429128915071,73.16135431453586,0.1442887156846476,0.5564394848048687,0,12,1.1564113708096897,0.1564113708096897,0.1564113708096897,test
test_0005858,0.0001470147233352967,0.0001236788758390285,0.00012733098957554522,0.00072430405322712,2.3335847496268184e-05,-0.0005969730636515748,0.9096172245005943,0.7365285656105937,0.2434536549262702,0.073796129822731,38.559521378949285,0.0795356548200532,0.6166789521276951,9,3,1.0070456732575415,0.007045673257541463,0.007045673257541463,test
test_0005859,6.435043381460261e-05,2.5704110558821826e-05,5.452436835614784e-05,0.00027317535909461885,3.864632325578079e-05,-0.000218650990738471,0.9658907147574012,0.3181308889400869,0.66015490363352,0.0245202682167291,63.754123240709305,-0.0407452093591064,0.6301288543641568,4,8,0.9591809941245691,-0.04081900587543086,0.04081900587543086,test
test_0005860,0.00010430177858571569,5.3699114023257635e-05,4.530468309131088e-05,0.00127984654254284,5.060266456245806e-05,-0.001234541859451529,1.0139037059183535,0.9153285177151956,0.0538683878723532,0.0012543751299381,59.61754089593887,-0.0747594052827289,0.6822266797721386,11,1,0.9930869281943668,-0.006913071805633164,0.006913071805633164,test
test_0005861,3.84692450475798e-05,0.00014357577885660902,0.00027159927106895935,0.00210475216215122,-0.00010510653380902921,-0.0018331528910822607,0.9408634614916684,0.3176503953629546,0.5890153281390668,0.0519743316620588,31.076778145506974,0.0297950706563169,0.5856530185043812,4,8,0.9993863209053494,-0.0006136790946505988,0.0006136790946505988,test
test_0005862,8.911378508218314e-05,0.00016370082968154544,0.00026461571428320604,0.00081838326849708,-7.45870445993623e-05,-0.0005537675542138739,0.972532888030988,0.5526685655738074,0.3774455957580357,0.0346613965928554,81.24010400101542,0.1073087686367419,0.6061946867406368,7,5,1.0167107464184884,0.016710746418488354,0.016710746418488354,test
test_0005863,1.4844794328410655e-05,8.73755660320691e-06,1.3599381558912629e-05,9.874705666872632e-05,6.107237725203745e-06,-8.514767510981369e-05,1.0856437243882535,0.1795031662389462,0.7939004132524132,0.0639750262349844,55.95373462699354,-0.1498132766590567,0.6621536470949649,2,10,0.8997571536485833,-0.10024284635141667,0.10024284635141667,test
test_0005864,9.209037958478753e-05,9.151794950731042e-05,0.00039417741583611994,0.00173091442392628,5.724300774771112e-07,-0.00133673700809016,0.9156589637981368,0.7099760801109016,0.1779649728443473,0.0396513809263706,25.486808652058244,0.126126788585067,0.6422323755919933,9,3,0.9784366512165648,-0.021563348783435243,0.021563348783435243,test
test_0005865,2.4572205428593368e-05,1.6949748181153272e-05,2.1789233457582182e-05,0.0001142193142169665,7.622457247440095e-06,-9.243008075938432e-05,1.004419481271021,0.2686688429244104,0.7112637029029429,0.0689656239002943,61.32251039892435,-0.0898756538089269,0.6256471653282643,3,9,0.9557679593144203,-0.04423204068557973,0.04423204068557973,test
test_0005866,3.257559167442381e-05,6.0466451341727244e-05,0.00011527980201710315,0.0005302811845280255,-2.7890859667303434e-05,-0.00041500138251092237,1.0459942906919768,0.4033008736276793,0.5075690637808293,0.0062638925015926,49.425769908353686,-0.0124221073514638,0.5661992858350278,5,7,0.9836754541569451,-0.016324545843054872,0.016324545843054872,test
test_0005867,0.0001271182918133961,0.0001526056420870974,0.0002485915911685956,0.0035677672339152,-2.54873502737013e-05,-0.0033191756427466044,1.138845610088795,0.0,0.9221756569109856,0.0569844611734151,83.8840295560658,0.051291869721432,0.7021491958200932,0,12,1.058594447655641,0.058594447655641035,0.058594447655641035,test
test_0005868,4.6413445549121304e-05,5.202464276755666e-05,0.00018616976484058702,0.0009319763891284739,-5.611197218435353e-06,-0.0007458066242878868,1.0810724599669068,0.5577785848061549,0.3409341152757406,0.078805231153965,78.71436800435185,0.0173869895451076,0.6505188424885273,7,5,0.9851665174800306,-0.01483348251996941,0.01483348251996941,test
test_0005869,3.684383230952172e-05,1.2141600489468108e-05,5.031162684752241e-05,0.00010780119439363256,2.470223182005361e-05,-5.748956754611015e-05,0.980641073159462,0.0710288042568062,0.8744792765472085,0.0295311928540468,42.96854121796787,-0.0624307864472263,0.5964451710879803,1,11,0.934589372539295,-0.06541062746070503,0.06541062746070503,test
test_0005870,6.714691413001783e-05,3.90880808906785e-05,4.8132821110353626e-05,0.00087772383134748,2.8058833239339324e-05,-0.0008295910102371263,0.9645180965554117,0.8073011473287889,0.1365129044279456,0.0471145194768905,70.30568087846041,-0.1272427801774047,0.5766744913160802,10,2,0.9543878695896286,-0.045612130410371376,0.045612130410371376,test
test_0005871,0.0001126650238405597,7.324347292224476e-05,6.890031800311605e-05,0.0016378805848477201,3.942155091831494e-05,-0.0015689802668446041,1.19240492286855,0.4253012930750628,0.5513659287709743,0.0164343080669641,35.876747930422425,0.0848175890641113,0.6701334629952908,5,7,1.0636459849950364,0.06364598499503638,0.06364598499503638,test
test_0005872,0.00010910640304355774,2.082692630288284e-05,0.00013812946661482427,0.0005442415137096601,8.82794767406749e-05,-0.0004061120470948358,1.0310278573545253,0.8445606617863658,0.1557815549895167,0.0659859184920787,79.48940214142203,-0.0307439477987645,0.5938283094763757,10,2,1.00637631346006,0.006376313460060068,0.006376313460060068,test
test_0005873,0.00015362931688834178,6.169174226490215e-05,3.843123768629158e-05,0.00067166558044364,9.193757462343964e-05,-0.0006332343427573484,0.9850386024936704,0.3981418013425615,0.5724829417187721,0.0354557838290929,53.825561767444015,0.0695343054340056,0.657957524061203,5,7,1.024584148632448,0.024584148632448066,0.024584148632448066,test
test_0005874,0.0001160366147487415,0.00018756158889599703,0.00013373519881632314,0.0024217847444811,-7.152497414725554e-05,-0.002288049545664777,0.8136783487219185,0.6687845652433815,0.3087133947759866,0.0580647380650043,57.48842199146748,0.1546104920094066,0.6777179804444313,8,4,1.057424449671217,0.05742444967121707,0.05742444967121707,test
test_0005875,2.1059149502910407e-05,6.517132080753607e-06,2.677221798395079e-05,7.931932557303184e-05,1.45420174221568e-05,-5.2547107589081047e-05,0.952654429459456,0.0895888054478437,0.8441066919360309,0.0086284302920103,29.32702233083546,-0.1182799621896517,0.5742242175340653,1,11,0.9104084733358764,-0.08959152666412362,0.08959152666412362,test
test_0005876,3.7960736045005905e-05,1.7554301691405373e-05,2.0388890937097527e-05,0.00025364046994412004,2.0406434353600532e-05,-0.00023325157900702252,0.9366250375637716,0.5229436004849343,0.4678975898306816,0.025596911907196,40.309183882549405,-0.1598149264695871,0.6233763718605041,6,6,0.9510074269229634,-0.04899257307703664,0.04899257307703664,test
test_0005877,0.0001467553323047929,6.595715416484172e-05,0.00013176713813698427,0.000313525606529148,8.079817813995119e-05,-0.00018175846839216375,0.9972217294867004,0.0847067153380887,0.8843525453470648,0.0761648146063089,65.8831506818533,0.1173103500037913,0.6499939343333244,1,11,1.116731213079273,0.11673121307927303,0.11673121307927303,test
test_0005878,3.945614563556701e-05,4.483884541431255e-05,3.935248255497615e-05,0.0004319303110648983,-5.38269977874554e-06,-0.00039257782850992215,1.0201459697586222,0.7401657428149709,0.2046263934578746,0.018439892232418,46.77989128790796,0.0194735275239488,0.7094523423910141,9,3,0.9957688225545053,-0.004231177445494727,0.004231177445494727,test
test_0005879,5.2597803979181154e-05,7.783345844807193e-05,4.2200915227737593e-05,0.0004987906478668927,-2.5235654468890775e-05,-0.00045658973263915505,1.117977059208054,0.2399568458773384,0.7397732594050467,0.0479141206294298,74.91196286305785,-0.0644379487646774,0.5634493282437325,3,9,0.9439557021072449,-0.05604429789275511,0.05604429789275511,test
test_0005880,0.00011510181776152421,5.3627723107403416e-05,0.00014756839727338814,0.0008618767365386332,6.147409465412079e-05,-0.000714308339265245,0.9442010828110424,0.5783713047231668,0.361452865647152,0.0134484922885894,68.55876135081053,0.0412874967083315,0.5833706235885621,7,5,1.0118944597601935,0.011894459760193543,0.011894459760193543,test
