scenario_id,model_type,n_seeds,price_true,delta_true,price_abs_error_mean,price_abs_error_max_seed,price_error_mean,price_pred_sd_seed,delta_abs_error_mean,delta_abs_error_max_seed,delta_error_mean,delta_pred_sd_seed,split,S0_K,spot_K,fixed_avg_contrib_K,past_avg_K,t,tau,n_fix_past,n_fix_future,r,kappa_q,theta_q_log_K,sigma_q,kappa_p,theta_p_log_K,sigma_p,state_seed,pricing_seed,price_K,delta,price_se_rep,delta_se_rep,n_paths,n_replications,pricing_engine,compute_backend,compute_dtype,expected_final_avg_K_Q,expected_moneyness_Q,abs_expected_moneyness_Q,required_future_avg_K_for_strike,spot_minus_required_future_avg,target_ranked
test_0003716,dml,5,0.0600297898054122,0.0775288268923759,0.03659228004502628,0.0519713966508885,-0.03659228004502628,0.010190734098321986,0.06153966876477814,0.091210205365975,-0.06153966876477814,0.027923281862441245,test,1.06126770991832,0.9941280941857372,0.8804874528407253,1.0565849434088703,0.9155536198057236,0.0844463801942765,10,2,0.0036295264214277,77.00869866833091,0.1377883790600808,0.5542765678465367,32.66452619190628,0.0,0.6247403836973323,185117385428612,185546882158212,0.0600297898054122,0.0775288268923759,,,8192,1,rqmc,pytorch_cuda,float32,1.0600473780415687,0.06004737804156868,0.06004737804156868,0.7170752829556484,0.27705281123008885,delta
test_0006070,dml,5,0.0037176662590354,8.602622983744368e-05,0.05719766089518348,0.0669856322087598,0.05719766089518348,0.010985404913071541,0.060113099419136784,0.08669892945647,0.060113099419136784,0.018283120886362882,test,0.9444374917075038,0.925731948115622,0.7080992520451339,0.9441323360601784,0.7507900789380073,0.2492099210619926,9,3,0.0335432134568691,78.27523374557495,0.1553645732093495,0.6507273037731648,32.66452619190628,0.0,0.6247403836973323,185117385430966,185546882160566,0.0037176662590354,8.602622983744368e-05,,,8192,1,rqmc,pytorch_cuda,float32,1.000479915537681,0.00047991553768089723,0.00047991553768089723,1.1676029918194644,-0.24187104370384238,delta
test_0003716,mlp,5,0.0600297898054122,0.0775288268923759,0.0395209316582882,0.0484664702803222,-0.0395209316582882,0.010731383122196571,0.059105531478613985,0.1485561448947309,0.04131218350032994,0.07592880019797114,test,1.06126770991832,0.9941280941857372,0.8804874528407253,1.0565849434088703,0.9155536198057236,0.0844463801942765,10,2,0.0036295264214277,77.00869866833091,0.1377883790600808,0.5542765678465367,32.66452619190628,0.0,0.6247403836973323,185117385428612,185546882158212,0.0600297898054122,0.0775288268923759,,,8192,1,rqmc,pytorch_cuda,float32,1.0600473780415687,0.06004737804156868,0.06004737804156868,0.7170752829556484,0.27705281123008885,delta
test_0002712,mlp,5,0.1020731627941131,0.0532457679510116,0.08260280410813464,0.08819059439993,-0.08260280410813464,0.0032777757278200847,0.05790695579343043,0.1296865368327904,-0.013097503169024463,0.08048598077103908,test,1.164480269351043,1.0120584826005548,0.7357483145647995,1.1036224718471992,0.7430979878176004,0.2569020121823996,8,4,0.0391772206872701,69.49875138886273,0.110931025087739,0.6235720966756344,32.66452619190628,0.0,0.6247403836973323,185117385427608,185546882157208,0.1020731627941131,0.0532457679510116,,,8192,1,rqmc,pytorch_cuda,float32,1.1031053036213827,0.1031053036213827,0.1031053036213827,0.7927550563056015,0.21930342629495325,delta
test_0004014,mlp,5,0.0,0.0,0.00848629798179026,0.0121242600658462,0.00848629798179026,0.0031604437944703764,0.056651039865442246,0.0726668090796753,0.056651039865442246,0.019445433775462245,test,0.9739901263965294,1.0829160170476833,0.7128679408719819,0.9504905878293092,0.7512234821915627,0.2487765178084373,9,3,0.0422350031137466,30.48926167190075,-0.1626851919724362,0.600740902274847,32.66452619190628,0.0,0.6247403836973323,185117385428910,185546882158510,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.9275027791590923,-0.0724972208409077,0.0724972208409077,1.1485282365120724,-0.06561221946438911,delta
test_0005389,mlp,5,0.0253894012421369,0.0007819617749191,0.00431633249249048,0.0138202986516183,0.00431633249249048,0.005452201909420053,0.051118663355334035,0.1524745332672799,0.051118663355334035,0.058589716925536564,test,0.9183086765930056,1.0206388955191277,0.3794146696133726,0.9105952070720942,0.4297253457829356,0.5702746542170644,5,7,0.0011486698687076,67.22927357815206,0.1003924734192459,0.6376500165462494,32.66452619190628,0.0,0.6247403836973323,185117385430285,185546882159885,0.0253894012421369,0.0007819617749191,,,8192,1,rqmc,pytorch_cuda,float32,1.0252609299037188,0.025260929903718754,0.025260929903718754,1.0638605663770755,-0.043221670857947814,delta
test_0001084,dml,5,0.094561830163002,0.0672185570001602,0.07316167538808346,0.0875863619180715,-0.07316167538808346,0.018232574597266595,0.05050744677991026,0.063265480858121,-0.05050744677991026,0.012830815703604725,test,1.0212565219262617,1.0947687244466553,0.7263465316799907,1.0895197975199862,0.7475169897079468,0.2524830102920532,8,4,0.0162740655988454,86.24492016993463,0.1018761760572571,0.6370369891822338,32.66452619190628,0.0,0.6247403836973323,185117385425980,185546882155580,0.094561830163002,0.0672185570001602,,,8192,1,rqmc,pytorch_cuda,float32,1.094951031899587,0.09495103189958698,0.09495103189958698,0.8209604049600278,0.27380831948662754,delta
test_0004048,dml,5,5.944625058873498e-07,1.3533255014408496e-06,0.024996704708553523,0.0349264208485086,0.024996704708553523,0.009361023662093505,0.048163646898229155,0.0701327176315552,0.048163646898229155,0.02246760499007223,test,1.107649160409346,0.8177255719807446,0.8863694036568183,0.9669484403528926,0.9174175273627044,0.0825824726372957,11,1,0.0440406668931245,39.22438666783273,0.0516612873529991,0.6783251483738422,32.66452619190628,0.0,0.6247403836973323,185117385428944,185546882158544,5.944625058873498e-07,1.3533255014408496e-06,,,8192,1,rqmc,pytorch_cuda,float32,0.9735103122248817,-0.026489687775118287,0.026489687775118287,1.3635671561181808,-0.5458415841374362,delta
test_0006070,mlp,5,0.0037176662590354,8.602622983744368e-05,0.00210050889462618,0.0048681034785559,0.00054301488372958,0.0028146063014361277,0.047989991354982595,0.0791008003781308,-0.0028046807849895607,0.057693944784621615,test,0.9444374917075038,0.925731948115622,0.7080992520451339,0.9441323360601784,0.7507900789380073,0.2492099210619926,9,3,0.0335432134568691,78.27523374557495,0.1553645732093495,0.6507273037731648,32.66452619190628,0.0,0.6247403836973323,185117385430966,185546882160566,0.0037176662590354,8.602622983744368e-05,,,8192,1,rqmc,pytorch_cuda,float32,1.000479915537681,0.00047991553768089723,0.00047991553768089723,1.1676029918194644,-0.24187104370384238,delta
test_0003952,mlp,5,0.0186708848923444,0.0790240913629531,0.01061019382168448,0.0130680614496466,-0.01061019382168448,0.0014412129744011608,0.04374151565818918,0.1204571071285081,0.04374151565818918,0.05304277079744307,test,1.0955450509442015,0.912129584240163,0.7902878544218721,1.0537171392291629,0.83248793175444,0.1675120682455599,9,3,0.0394736599177122,61.4882657378912,-0.0907428124219957,0.6578680999577046,32.66452619190628,0.0,0.6247403836973323,185117385428848,185546882158448,0.0186708848923444,0.0790240913629531,,,8192,1,rqmc,pytorch_cuda,float32,1.0187928912177577,0.018792891217757735,0.018792891217757735,0.8388485823125116,0.07328100192765141,delta
test_0004014,dml,5,0.0,0.0,0.00515697855554478,0.0089211377718418,0.00515697855554478,0.003884478675950998,0.04355391981789224,0.0713574102075197,0.04355391981789224,0.027917863495717427,test,0.9739901263965294,1.0829160170476833,0.7128679408719819,0.9504905878293092,0.7512234821915627,0.2487765178084373,9,3,0.0422350031137466,30.48926167190075,-0.1626851919724362,0.600740902274847,32.66452619190628,0.0,0.6247403836973323,185117385428910,185546882158510,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.9275027791590923,-0.0724972208409077,0.0724972208409077,1.1485282365120724,-0.06561221946438911,delta
test_0001812,mlp,5,0.0651158094406127,0.066707506775856,0.0016486616396840855,0.0035264520730049,-0.0016135039703085948,0.0015878598265689947,0.03946686255628272,0.0833841748295174,-0.03946686255628272,0.030018015726288212,test,1.082660099538043,1.086938598915942,0.8812623067712525,1.057514768125503,0.9127682366408408,0.0872317633591592,10,2,0.0142134886234998,59.94003279320896,0.1065162736845306,0.6595315651595592,32.66452619190628,0.0,0.6247403836973323,185117385426708,185546882156308,0.0651158094406127,0.066707506775856,,,8192,1,rqmc,pytorch_cuda,float32,1.0651966863879816,0.0651966863879816,0.0651966863879816,0.712426159372485,0.3745124395434569,delta
test_0001084,mlp,5,0.094561830163002,0.0672185570001602,0.07952302957796228,0.0889951680423317,-0.07952302957796228,0.010063166633224577,0.03731920390525084,0.1058102225311235,0.008673474996449281,0.058027247249829314,test,1.0212565219262617,1.0947687244466553,0.7263465316799907,1.0895197975199862,0.7475169897079468,0.2524830102920532,8,4,0.0162740655988454,86.24492016993463,0.1018761760572571,0.6370369891822338,32.66452619190628,0.0,0.6247403836973323,185117385425980,185546882155580,0.094561830163002,0.0672185570001602,,,8192,1,rqmc,pytorch_cuda,float32,1.094951031899587,0.09495103189958698,0.09495103189958698,0.8209604049600278,0.27380831948662754,delta
test_0004354,mlp,5,0.0383618026971817,0.0644219666719436,0.00067972460806632,0.0013909557331929,-0.00067972460806632,0.0004178411914264861,0.036845006761382644,0.1080929988995294,0.036845006761382644,0.041788199098791785,test,0.901125116390176,0.9940622985626856,0.8569780992393281,1.0283737190871938,0.9117183421738446,0.0882816578261554,10,2,0.0725743249803781,59.79045843705535,0.1370946362398599,0.5858036206662656,32.66452619190628,0.0,0.6247403836973323,185117385429250,185546882158850,0.0383618026971817,0.0644219666719436,,,8192,1,rqmc,pytorch_cuda,float32,1.0386083933495864,0.038608393349586434,0.038608393349586434,0.8581314045640314,0.1359308939986542,delta
test_0000988,mlp,5,8.85290137375705e-06,1.2657042134378573e-05,0.0008538368103298182,0.0017719489166187,0.0008519534521322219,0.000784882387500407,0.0359872776366523,0.1045781043009148,-0.0359872776366523,0.040610660457925454,test,1.0230972878169269,0.985368311332342,0.8978632709624885,0.9794872046863512,0.917037046700716,0.0829629532992839,11,1,0.015012969225645,41.64625814557076,0.0030345254450921,0.6854022462666034,32.66452619190628,0.0,0.6247403836973323,185117385425884,185546882155484,8.85290137375705e-06,1.2657042134378573e-05,,,8192,1,rqmc,pytorch_cuda,float32,0.9816386360653985,-0.018361363934601527,0.018361363934601527,1.2256407484501377,-0.24027243711779567,delta
test_0000984,mlp,5,0.0930053144693374,0.054136112332344,0.00077906282433684,0.0018634418819479,-0.00015980270649000003,0.00104869548786351,0.03396484945268366,0.101295596675592,0.02279406068257226,0.04894211953489888,test,1.1575038847280663,0.907464641941536,0.5354308599098051,1.0708617198196102,0.5752471017185599,0.4247528982814401,6,6,0.0558664333820343,62.64585684798658,0.1331009751764168,0.6974271349608898,32.66452619190628,0.0,0.6247403836973323,185117385425880,185546882155480,0.0930053144693374,0.054136112332344,,,8192,1,rqmc,pytorch_cuda,float32,1.095239098183447,0.095239098183447,0.095239098183447,0.9291382801803897,-0.02167363823885371,delta
test_0002712,dml,5,0.1020731627941131,0.0532457679510116,0.0559701008765342,0.075736987991758,-0.0559701008765342,0.021294258427003672,0.03353955236667672,0.0471182952368309,-0.03353955236667672,0.008156037223468181,test,1.164480269351043,1.0120584826005548,0.7357483145647995,1.1036224718471992,0.7430979878176004,0.2569020121823996,8,4,0.0391772206872701,69.49875138886273,0.110931025087739,0.6235720966756344,32.66452619190628,0.0,0.6247403836973323,185117385427608,185546882157208,0.1020731627941131,0.0532457679510116,,,8192,1,rqmc,pytorch_cuda,float32,1.1031053036213827,0.1031053036213827,0.1031053036213827,0.7927550563056015,0.21930342629495325,delta
test_0004217,mlp,5,0.0004560848465189,0.0052199652418494,0.00096141138587236,0.0016131424751079,0.00096141138587236,0.0004689180763310709,0.029297229265318796,0.0480623115157162,0.029297229265318796,0.017777328415193396,test,0.9536341070896016,1.198607275125375,0.1542324661994263,0.9253947971965576,0.2482989416923373,0.7517010583076627,2,10,0.0227039957791566,57.51704989746213,-0.0329037396844636,0.6109104411303997,32.66452619190628,0.0,0.6247403836973323,185117385429113,185546882158713,0.0004560848465189,0.0052199652418494,,,8192,1,rqmc,pytorch_cuda,float32,0.9792045854922,-0.02079541450779998,0.02079541450779998,1.0149210405606883,0.18368623456468658,delta
test_0002933,mlp,5,0.0,0.0,0.00436752984260496,0.0064431330572157,0.00436752984260496,0.0017301713534650578,0.02817303040517488,0.0527914327674644,0.02817303040517488,0.015463445993835407,test,0.8739904810441658,0.8703973340457457,0.3784490577106313,0.9082777385055152,0.4171933449339121,0.5828066550660879,5,7,0.002196576744318,56.64719098247588,-0.0427703980540687,0.6905451834201812,32.66452619190628,0.0,0.6247403836973323,185117385427829,185546882157429,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.9384653163294114,-0.061534683670588564,0.061534683670588564,1.065515901067489,-0.19511856702174335,delta
test_0002430,mlp,5,0.0606108419597148,0.0216958560049533,0.00089428474050284,0.0017378039245742,-0.00089428474050284,0.0005340247463334619,0.0251451759836654,0.0882431747695624,0.023653801160222317,0.03700347331907108,test,0.9992868764558808,0.944357658080632,0.6296959636903043,1.0794787948976643,0.6495701025705785,0.3504298974294215,7,5,0.0627059008181095,81.85679837316275,0.0405950040416036,0.5568606242537499,32.66452619190628,0.0,0.6247403836973323,185117385427326,185546882156926,0.0606108419597148,0.0216958560049533,,,8192,1,rqmc,pytorch_cuda,float32,1.0619572230338763,0.061957223033876296,0.061957223033876296,0.8887296871432696,0.05562797093736238,delta
test_0001482,mlp,5,0.0537364408373832,0.0827591717243194,0.0011907175664981394,0.0020817058377743,-0.0011907175664981394,0.0007469096501176633,0.02507508633054058,0.0315115172340488,-0.02507508633054058,0.006653653933919691,test,0.8795733349630609,1.080609903054747,0.4493450806529707,1.0784281935671296,0.4999801993370056,0.5000198006629943,5,7,0.0135048031061887,77.84040582738817,0.0275987617507445,0.6571738700568676,32.66452619190628,0.0,0.6247403836973323,185117385426378,185546882155978,0.0537364408373832,0.0827591717243194,,,8192,1,rqmc,pytorch_cuda,float32,1.054100891519825,0.05410089151982489,0.05410089151982489,0.9439798617377646,0.1366300413169823,delta
test_0007828,mlp,5,0.0434202402830123,0.0789313167333602,0.00093865555760748,0.0020601116158646,-0.00093865555760748,0.0007183968587170634,0.02479790893477224,0.035103902548318,-0.02479790893477224,0.010690782002802603,test,1.0800669871969149,1.1226578801821747,0.8665459612610295,1.0398551535132354,0.9160838525742292,0.0839161474257707,10,2,0.0400156067311763,80.71916913427413,0.0058789474769314,0.5937279152870178,32.66452619190628,0.0,0.6247403836973323,185117385432724,185546882162324,0.0434202402830123,0.0789313167333602,,,8192,1,rqmc,pytorch_cuda,float32,1.0435657476858913,0.043565747685891276,0.043565747685891276,0.8007242324338233,0.3219336477483514,delta
test_0000560,dml,5,0.0757283717393875,0.055045235902071,0.04909348715856522,0.0626862718067977,-0.04909348715856522,0.011438297365093737,0.023867454484979,0.044901129077453,-0.023608943190311,0.017896686299092184,test,1.0997262923046949,0.9610831291982592,0.804965201752509,1.073286935670012,0.827629059040919,0.172370940959081,9,3,0.0725033576786518,80.78225434757769,0.1133214073006732,0.6545894712209701,32.66452619190628,0.0,0.6247403836973323,185117385425456,185546882155056,0.0757283717393875,0.055045235902071,,,8192,1,rqmc,pytorch_cuda,float32,1.0766805149988137,0.07668051499881368,0.07668051499881368,0.7801391929899641,0.18094393620829508,delta
test_0004650,mlp,5,0.0857492089271545,0.0635033994913101,0.0013321075228560002,0.0019906900728328,-0.0013321075228560002,0.0007065047194054101,0.023477784186315444,0.0427040815506733,-0.023477784186315444,0.01836161359076065,test,0.8828656104858964,1.094008878743281,0.7096508206171622,1.0644762309257434,0.7466961834579706,0.2533038165420294,8,4,0.0754161328822374,79.98013176396489,0.1322886316147255,0.5683088825643063,32.66452619190628,0.0,0.6247403836973323,185117385429546,185546882159146,0.0857492089271545,0.0635033994913101,,,8192,1,rqmc,pytorch_cuda,float32,1.0874029854962521,0.08740298549625214,0.08740298549625214,0.8710475381485133,0.22296134059476758,delta
test_0004678,mlp,5,0.0814138427376747,0.0558959245681762,0.0037935483771538,0.0063049893278336,-0.0037935483771538,0.0023358888683924885,0.02339946594112386,0.0616980642626816,-0.012154809174538182,0.031020846918169948,test,0.9608534183120356,1.1190166717166914,0.8192326550503042,1.092310206733739,0.8191925621591508,0.1808074378408491,9,3,0.0617559157311916,30.831315461546183,0.0280422070639212,0.6585801973938942,32.66452619190628,0.0,0.6247403836973323,185117385429574,185546882159174,0.0814138427376747,0.0558959245681762,,,8192,1,rqmc,pytorch_cuda,float32,1.082326587437653,0.08232658743765309,0.08232658743765309,0.7230693797987833,0.3959472919179081,delta
test_0002606,mlp,5,0.0960059016942977,0.0823329240083694,0.00063198525394336,0.0010639434046653,-0.00015736794214076005,0.0007876072513360006,0.02325554425655392,0.0898884296361149,0.015430710842874321,0.04219184902286869,test,0.9765172154875472,0.9279953661975336,0.5353038812823847,1.0706077625647694,0.578650233335793,0.4213497666642069,6,6,0.0156811628490686,29.697046171873808,0.1459485627693273,0.5573275074362756,32.66452619190628,0.0,0.6247403836973323,185117385427502,185546882157102,0.0960059016942977,0.0823329240083694,,,8192,1,rqmc,pytorch_cuda,float32,1.096642591587062,0.0966425915870619,0.0966425915870619,0.9293922374352306,-0.0013968712376969394,delta
test_0003952,dml,5,0.0186708848923444,0.0790240913629531,0.00838953188725158,0.011531793426973,-0.00838953188725158,0.0023303646523402067,0.02252032992487196,0.0336318298463461,-0.02252032992487196,0.009650468334981175,test,1.0955450509442015,0.912129584240163,0.7902878544218721,1.0537171392291629,0.83248793175444,0.1675120682455599,9,3,0.0394736599177122,61.4882657378912,-0.0907428124219957,0.6578680999577046,32.66452619190628,0.0,0.6247403836973323,185117385428848,185546882158448,0.0186708848923444,0.0790240913629531,,,8192,1,rqmc,pytorch_cuda,float32,1.0187928912177577,0.018792891217757735,0.018792891217757735,0.8388485823125116,0.07328100192765141,delta
test_0007160,mlp,5,0.0,0.0,0.0006177471452529346,0.0012152225133218,0.0006177471452529346,0.0005299619540372332,0.022239351041461918,0.0726922467831154,0.02190717014709,0.02971730535614322,test,1.1683101427042857,0.9263406140032312,0.8746544361075084,0.9541684757536456,0.9240654121153056,0.0759345878846943,11,1,0.032112937644124,35.884538827463984,0.0786737436414742,0.6281570276618004,32.66452619190628,0.0,0.6247403836973323,185117385432056,185546882161656,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.9641408093426888,-0.035859190657311246,0.035859190657311246,1.5041467667098996,-0.5778061527066684,delta
test_0001018,mlp,5,0.0,0.0,0.0004515546837013,0.0011244757551174,0.00035927461890146,0.0004937084765609285,0.021994655844109957,0.0671074542922144,0.021994655844109957,0.0255612425345035,test,0.8654748662374914,0.9578635780251528,0.5421794065790803,0.9294504112784232,0.589808297669515,0.4101917023304849,7,5,0.0242557709664106,49.58713575825095,-0.0473538505239671,0.6817203648388386,32.66452619190628,0.0,0.6247403836973323,185117385425914,185546882155514,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.9405150104710613,-0.05948498952893866,0.05948498952893866,1.0987694242102073,-0.14090584618505453,delta
test_0006704,mlp,5,1.185285782412393e-06,1.6469805075303157e-07,0.0002550721569845319,0.0006182809583815,-1.2220120552411894e-05,0.0003574462829973194,0.02169297100810674,0.0328016823636299,-0.004999737072551741,0.027433984619045775,test,1.099548814771697,1.077077264908401,0.8011991851892025,0.961439022227043,0.8377869239076972,0.1622130760923028,10,2,0.0530364269018173,73.92169403657317,0.0559830664641917,0.6318046979606151,32.66452619190628,0.0,0.6247403836973323,185117385431600,185546882161200,1.185285782412393e-06,1.6469805075303157e-07,,,8192,1,rqmc,pytorch_cuda,float32,0.977705338583351,-0.022294661416649042,0.022294661416649042,1.1928048888647849,-0.11572762395638381,delta
test_0005782,mlp,5,0.0,0.0,0.00038383967511766,0.0007516058583191,0.00038383967511766,0.00026866005189032796,0.02049431037181414,0.0384918109577718,0.02049431037181414,0.014563619750876158,test,0.93588751940988,0.9445502258017092,0.8087082417008346,0.9704498900410016,0.8343139531556517,0.1656860468443483,10,2,0.0366145237535238,36.15896790102124,-0.0672608432018222,0.5599533428251744,32.66452619190628,0.0,0.6247403836973323,185117385430678,185546882160278,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.9649137936352814,-0.0350862063647186,0.0350862063647186,1.1477505497949927,-0.20320032399328347,delta
test_0000886,mlp,5,0.0288308076560497,0.0620182454586029,0.0010434911586547802,0.00197778632911,-0.00067364829926522,0.001231678113670856,0.02044500947223236,0.0442884945008314,-0.01930666581234436,0.01733004165312753,test,0.9487293810117988,1.1460514436650453,0.8599421402819579,1.0319305683383495,0.913498066039756,0.086501933960244,10,2,0.0251415421068668,78.60579566471279,-0.0715230437770704,0.5902299211919309,32.66452619190628,0.0,0.6247403836973323,185117385425782,185546882155382,0.0288308076560497,0.0620182454586029,,,8192,1,rqmc,pytorch_cuda,float32,1.0288936253668544,0.02889362536685436,0.02889362536685436,0.8403471583082525,0.30570428535679284,delta
test_0001599,mlp,5,0.1049050688743591,0.0736669227480888,0.0012315727817523601,0.0027261365781043,-0.0012315727817523601,0.000971376047002767,0.01938367581636806,0.0449367648174399,-0.01938367581636806,0.016867837349080074,test,1.1257966396631671,1.2298465351537058,0.2433787514328803,0.9735150057315216,0.3317467560525983,0.6682532439474017,3,9,0.0011167845875024,73.35491023212671,0.1298797372572736,0.5613367001712323,32.66452619190628,0.0,0.6247403836973323,185117385426495,185546882156095,0.1049050688743591,0.0736669227480888,,,8192,1,rqmc,pytorch_cuda,float32,1.1049828935633197,0.10498289356331969,0.10498289356331969,1.0088283314228264,0.22101820373087944,delta
test_0002933,dml,5,0.0,0.0,0.00283766121048276,0.0044068380539885,0.00283766121048276,0.0014773718796040273,0.01835021663670614,0.0233685052508204,0.01835021663670614,0.004332723649382573,test,0.8739904810441658,0.8703973340457457,0.3784490577106313,0.9082777385055152,0.4171933449339121,0.5828066550660879,5,7,0.002196576744318,56.64719098247588,-0.0427703980540687,0.6905451834201812,32.66452619190628,0.0,0.6247403836973323,185117385427829,185546882157429,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.9384653163294114,-0.061534683670588564,0.061534683670588564,1.065515901067489,-0.19511856702174335,delta
test_0001958,dml,5,0.0023698951117694,3.8530015444848686e-05,0.01442186164532384,0.0471257110172028,0.01437230895401384,0.019706571394386866,0.01759397570834389,0.0495197291702766,0.01759397570834389,0.02005321216563408,test,0.963236614014022,1.0273686084780929,0.7418998430899727,0.9891997907866305,0.75045825811103,0.2495417418889701,9,3,0.0702430706471204,81.99689599685371,0.0237104830543748,0.6912713402509689,32.66452619190628,0.0,0.6247403836973323,185117385426854,185546882156454,0.0023698951117694,3.8530015444848686e-05,,,8192,1,rqmc,pytorch_cuda,float32,0.9982718552371904,-0.0017281447628095803,0.0017281447628095803,1.0324006276401092,-0.0050320191620163435,delta
test_0006096,mlp,5,0.034739650785923,0.0896429568529129,0.0009349548664714559,0.001522524960791,-0.0007312909355201042,0.0009187054700557626,0.017371583084343542,0.0345634596633625,-0.00340784265639702,0.024458333546323718,test,1.1075093447230755,0.868239772035847,0.6821020541374855,1.0231530812062282,0.7495593641418964,0.2504406358581036,8,4,0.0641744115203619,30.108442328870296,0.118843976407069,0.6955593076348304,32.66452619190628,0.0,0.6247403836973323,185117385430992,185546882160592,0.034739650785923,0.0896429568529129,,,8192,1,rqmc,pytorch_cuda,float32,1.0352707404283819,0.03527074042838185,0.03527074042838185,0.9536938375875436,-0.08545406555169655,delta
test_0006167,mlp,5,0.0943074747920036,0.0503726191818714,0.0005671851818437399,0.0012511901329268,-0.0005671851818437399,0.0005144576191708384,0.01690202787241222,0.0386997666869245,0.01690202787241222,0.015634672146031564,test,1.146498082648031,0.8578700834179178,0.1862769449174802,1.1176616695048815,0.2414554700255393,0.7585445299744606,2,10,0.0429051043838262,68.91174922324717,0.1010960366675964,0.6472653089463711,32.66452619190628,0.0,0.6247403836973323,185117385431063,185546882160663,0.0943074747920036,0.0503726191818714,,,8192,1,rqmc,pytorch_cuda,float32,1.0974270927664087,0.09742709276640871,0.09742709276640871,0.9764676660990238,-0.11859758268110598,delta
test_0002562,mlp,5,2.4274604584206827e-06,4.569760676531587e-06,0.0002188620321570084,0.0004100141331695,7.706035980500923e-05,0.0002767061550151672,0.0164791243693602,0.0633183625525713,0.01123954795142044,0.029540133860405108,test,0.9030421914998442,1.033257965433154,0.7893416303842065,0.9472099564610478,0.8474061764776707,0.1525938235223293,10,2,0.0692156092822551,26.850826255977157,-0.0126677407078428,0.7055490154027939,32.66452619190628,0.0,0.6247403836973323,185117385427458,185546882157058,2.4274604584206827e-06,4.569760676531587e-06,,,8192,1,rqmc,pytorch_cuda,float32,0.9553140506300387,-0.044685949369961286,0.044685949369961286,1.2639502176947612,-0.23069225226160728,delta
test_0007838,mlp,5,0.0124245937913656,0.0793488174676895,0.0005948481085439799,0.0010660827687553,0.0005948481085439799,0.0002968801806550995,0.01628009076084034,0.0241243651400589,-0.01628009076084034,0.006511220181004082,test,1.006468311836943,0.9465439361672088,0.7454284591378069,0.9939046121837424,0.8332001491915435,0.1667998508084565,9,3,0.0058733156323432,76.32742697186768,0.1184986296814935,0.6679959788918495,32.66452619190628,0.0,0.6247403836973323,185117385432734,185546882162334,0.0124245937913656,0.0793488174676895,,,8192,1,rqmc,pytorch_cuda,float32,1.012328664288041,0.012328664288040914,0.012328664288040914,1.0182861634487725,-0.07174222728156376,delta
test_0000274,mlp,5,0.0174963846802711,0.06459940969944,0.0008602432726035677,0.0022222628245972,0.0008583204808490722,0.0009721767705661486,0.0161318468363878,0.0337674706114966,0.002766957556793479,0.020897389042893705,test,0.9250039128120988,0.7710775158877374,0.8644318697459464,1.0373182436951356,0.9120334021747112,0.0879665978252887,10,2,0.0311491641402244,71.2658900860697,0.0051430289357671,0.6265050062537193,32.66452619190628,0.0,0.6247403836973323,185117385425170,185546882154770,0.0174963846802711,0.06459940969944,,,8192,1,rqmc,pytorch_cuda,float32,1.0175443466305074,0.017544346630507412,0.017544346630507412,0.8134087815243214,-0.04233126563658396,delta
test_0000892,mlp,5,0.0019298825645819,0.0363228321075439,0.00079512167599876,0.0010006685034517,-0.00079512167599876,0.0002598237004015883,0.016106236653362683,0.0211948155867624,-0.016106236653362683,0.0033707185743617114,test,1.0172797731822356,1.076440303399724,0.7651597536337261,1.020213004844968,0.8329192045144737,0.1670807954855263,9,3,0.0608451122045516,81.34763779304922,-0.1390532176583778,0.6658691366016865,32.66452619190628,0.0,0.6247403836973323,185117385425788,185546882155388,0.0019298825645819,0.0363228321075439,,,8192,1,rqmc,pytorch_cuda,float32,0.9994861891173938,-0.0005138108826061583,0.0005138108826061583,0.9393609854650955,0.13707931793462858,delta
test_0000878,mlp,5,0.0577806308865547,0.0712877884507179,0.00030635820765620306,0.0007298322595308,9.711344793966671e-05,0.0004426471430525956,0.0159020111034157,0.0258316766529399,0.01061563876583658,0.016531635604507485,test,0.979696882306598,0.987150732218385,0.7021303567464431,1.053195535119665,0.7452467683702708,0.2547532316297292,8,4,0.0792849008738994,40.417290821671486,0.0866241283964889,0.6437020698189735,32.66452619190628,0.0,0.6247403836973323,185117385425774,185546882155374,0.0577806308865547,0.0712877884507179,,,8192,1,rqmc,pytorch_cuda,float32,1.058959764530755,0.05895976453075491,0.05895976453075491,0.8936089297606707,0.09354180245771426,delta
